TimeStamp,PlayerID,PosX,PosY,PosZ
2025-05-30_11:10:04.0555,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.0656,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.0656,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.0780,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.0864,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.1030,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.1134,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.1248,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.1362,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.1470,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.1584,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.1691,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.1803,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.1917,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.2034,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.2134,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.2249,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.2364,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.2478,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.2576,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.2690,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.2809,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.2916,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.3028,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.3389,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.3389,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.3394,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.3590,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.3600,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.3687,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.3799,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.3901,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.4019,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.4136,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.4237,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.4348,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.4465,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.4577,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.4689,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.4801,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.4909,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.5016,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.5134,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.5238,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.5359,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.5461,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.5568,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.5685,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.5794,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.5902,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.6021,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.6130,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.6248,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.6351,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.6453,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.6576,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.6684,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.6786,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.6903,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.7021,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.7134,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.7232,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.7346,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.7459,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.7563,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.7686,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.7791,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.7906,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.8018,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.8132,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.8234,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.8351,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.8465,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.8573,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.8687,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.8790,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.8898,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.9021,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.9123,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.9240,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.9355,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.9464,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.9582,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.9684,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.9788,ID_2,33.000,0.000,0.000
2025-05-30_11:10:04.9901,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.0019,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.0133,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.0236,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.0355,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.0462,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.0569,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.0686,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.0798,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.0902,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.1021,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.1118,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.1232,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.1351,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.1455,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.1565,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.1685,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.1788,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.1903,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.2016,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.2132,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.2230,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.2353,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.2467,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.2637,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.2747,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.2849,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.2962,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.3080,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.3192,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.3305,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.3402,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.3531,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.3634,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.3737,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.3861,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.3964,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.4083,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.4187,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.4305,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.4402,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.4520,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.4639,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.4748,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.4862,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.4974,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.5082,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.5191,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.5303,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.5406,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.5523,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.5641,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.5749,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.5853,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.5961,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.6083,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.6190,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.6311,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.6420,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.6529,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.6637,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.6741,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.6861,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.6968,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.7086,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.7184,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.7303,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.7405,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.7524,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.7630,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.7737,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.7853,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.7970,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.8083,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.8190,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.8304,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.8407,ID_2,33.000,0.000,0.000
2025-05-30_11:10:05.8515,ID_2,33.000,0.000,0.000
