TimeStamp,PlayerID,PosX,PosY,PosZ
2025-05-29_12:06:21.8913,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.4539,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.5172,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.5172,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.5187,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.5187,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.5193,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.5193,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.5597,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.5612,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.5622,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.5622,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.5785,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.5785,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.5933,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.6021,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.6195,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.6314,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.6416,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.6535,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.6634,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.6751,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.6857,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.6970,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.7083,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.7190,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.7294,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.7417,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.7762,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.7762,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.7762,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.8057,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.8057,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.8057,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.8124,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.8222,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.8409,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.8527,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.8640,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.8737,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.8852,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.8965,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.9089,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.9186,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.9304,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.9417,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.9519,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.9633,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.9736,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.9858,ID_2,33.000,0.000,0.000
2025-05-29_12:06:22.9965,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.0067,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.0189,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.0301,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.0409,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.0523,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.0621,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.0734,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.0852,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.0965,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.1077,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.1177,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.1289,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.1396,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.1524,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.1628,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.1735,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.1853,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.1967,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.2121,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.2126,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.2226,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.2344,ID_2,33.000,0.000,0.000
2025-05-29_12:06:23.2453,ID_2,33.000,0.000,0.000
