TimeStamp,玩家位置X,玩家位置Y,玩家位置Z,玩家旋转X,玩家旋转Y,玩家旋转Z,碰撞点X,碰撞点Y,碰撞点Z,碰撞物体名称,左瞳孔直径(mm),右瞳孔直径(mm),左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度
2025-06-07_20:03:55.7744,19.9542,1.1606,4.3079,354.9112,274.6744,1.1595,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.2621,0.3277
2025-06-07_20:03:55.7854,19.9306,1.1602,4.3100,355.2176,274.8098,1.1525,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.2621,0.3277
2025-06-07_20:03:55.7966,19.9070,1.1597,4.3120,355.5877,274.9380,1.1399,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.2621,0.3277
2025-06-07_20:03:55.8077,19.8834,1.1591,4.3140,356.0239,275.0601,1.1371,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.2009,0.3823
2025-06-07_20:03:55.8185,19.8600,1.1585,4.3162,356.4496,275.1590,1.1414,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.3423,0.5059
2025-06-07_20:03:55.8291,19.8364,1.1575,4.3183,357.1644,275.2747,1.1795,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.3423,0.5059
2025-06-07_20:03:55.8412,19.8128,1.1566,4.3204,357.7957,275.3859,1.2187,NaN,NaN,NaN,无碰撞,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.3423,0.5059
2025-06-07_20:03:55.8520,19.7895,1.1555,4.3227,358.5104,275.4822,1.3059,12.3582,0.0000,6.2054,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5192,0.7232
2025-06-07_20:03:55.8618,19.7659,1.1544,4.3249,359.2740,275.6115,1.3402,13.0209,0.0000,5.9968,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5192,0.7232
2025-06-07_20:03:55.8744,19.7424,1.1535,4.3272,359.8958,275.7363,1.4163,13.4557,0.0000,5.9031,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5192,0.7232
2025-06-07_20:03:55.8838,19.7189,1.1526,4.3297,0.3812,275.8625,1.4308,13.7955,0.0000,5.7548,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6154,0.7232
2025-06-07_20:03:55.8967,19.6953,1.1520,4.3321,0.8043,276.0053,1.4376,14.0691,0.0000,5.6474,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6154,0.7232
2025-06-07_20:03:55.9073,19.6717,1.1514,4.3347,1.1876,276.1416,1.4532,14.2969,0.0000,5.5695,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8031,0.8583
2025-06-07_20:03:55.9187,19.6482,1.1509,4.3374,1.5186,276.2674,1.4639,14.4408,0.0000,5.5467,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8031,0.8583
2025-06-07_20:03:55.9296,19.6247,1.1507,4.3400,1.7401,276.3286,1.5143,14.5387,0.0000,5.5102,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9193,0.9420
2025-06-07_20:03:55.9398,19.6011,1.1502,4.3427,2.1377,276.4381,1.5832,14.7171,0.0000,5.4084,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9355,0.9536
2025-06-07_20:03:55.9514,19.5776,1.1496,4.3455,2.5940,276.5443,1.5967,14.8832,0.0000,5.3800,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9355,0.9536
2025-06-07_20:03:55.9631,19.5540,1.1490,4.3482,3.0604,276.6244,1.6609,15.0448,0.0000,5.3329,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9355,0.9536
2025-06-07_20:03:55.9735,19.5304,1.1483,4.3509,3.4886,276.6446,1.6615,15.1796,0.0000,5.2740,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9587,0.9703
2025-06-07_20:03:55.9846,19.5065,1.1474,4.3536,4.1131,276.6122,1.5876,15.3633,0.0000,5.2303,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9587,0.9703
2025-06-07_20:03:55.9962,19.4830,1.1469,4.3562,4.4665,276.6011,1.5122,15.4500,0.0000,5.2083,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9587,0.9703
2025-06-07_20:03:56.0069,19.4592,1.1461,4.3587,5.0062,276.5709,1.4319,15.5791,0.0000,5.1581,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9736,0.9810
2025-06-07_20:03:56.0185,19.4354,1.1448,4.3613,5.7858,276.5639,1.2890,15.7478,0.0000,5.0977,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9831,0.9878
2025-06-07_20:03:56.0296,19.4118,1.1437,4.3639,6.4139,276.5508,1.2172,15.8796,0.0000,5.0686,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9831,0.9878
2025-06-07_20:03:56.0404,19.3882,1.1427,4.3665,7.0079,276.5625,1.1552,15.9854,0.0000,5.0420,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9831,0.9878
2025-06-07_20:03:56.0517,19.3648,1.1420,4.3693,7.3792,276.5908,1.1170,16.0283,0.0000,5.0243,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9931,0.9950
2025-06-07_20:03:56.0628,19.3410,1.1412,4.3720,7.9107,276.6693,1.0375,16.1002,0.0000,5.0063,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9965,0.9974
2025-06-07_20:03:56.0742,19.3172,1.1402,4.3747,8.4416,276.7229,1.0082,16.1818,0.0000,4.9919,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9965,0.9974
2025-06-07_20:03:56.0854,19.2934,1.1392,4.3776,8.9348,276.8367,0.9573,16.2441,0.0000,4.9817,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9972,0.9980
2025-06-07_20:03:56.0956,19.2696,1.1382,4.3805,9.4900,276.9697,0.9815,16.2962,0.0000,4.9751,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9972,0.9980
2025-06-07_20:03:56.1073,19.2458,1.1371,4.3835,9.9940,277.1058,1.0362,16.3455,0.0000,4.9590,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9972,0.9980
2025-06-07_20:03:56.1188,19.2220,1.1361,4.3866,10.4587,277.2873,1.1249,16.3991,0.0000,4.9574,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9972,0.9980
2025-06-07_20:03:56.1290,19.1981,1.1351,4.3899,10.8171,277.5021,1.2404,16.4332,0.0000,4.9767,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9991,0.9993
2025-06-07_20:03:56.1401,19.1742,1.1343,4.3931,11.1630,277.7253,1.3299,16.4851,0.0000,5.1012,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9991,0.9993
2025-06-07_20:03:56.1514,19.1504,1.1335,4.3966,11.4829,277.9810,1.4291,16.5101,0.0000,5.1059,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9991,0.9993
2025-06-07_20:03:56.1625,19.1264,1.1325,4.4002,11.9412,278.3316,1.5276,16.5709,0.0000,5.1383,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9996,0.9997
2025-06-07_20:03:56.1736,19.1028,1.1316,4.4038,12.3146,278.5844,1.6027,16.6122,0.0000,5.1550,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9998
2025-06-07_20:03:56.1853,19.0794,1.1308,4.4075,12.6457,278.8323,1.6919,16.6338,0.0000,5.1583,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9998
2025-06-07_20:03:56.1960,19.0558,1.1301,4.4114,12.9304,279.1177,1.8148,16.6554,0.0000,5.1612,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999
2025-06-07_20:03:56.2076,19.0325,1.1299,4.4153,13.0007,279.2813,1.8765,16.6642,0.0000,5.1535,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999
2025-06-07_20:03:56.2185,19.0090,1.1296,4.4193,13.0972,279.5402,1.9526,16.6693,0.0000,5.1564,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999
2025-06-07_20:03:56.2291,18.9855,1.1294,4.4235,13.1018,279.7940,2.0121,16.6492,0.0000,5.1714,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999
2025-06-07_20:03:56.2411,18.9619,1.1293,4.4278,13.0903,280.0275,2.0186,16.6342,0.0000,5.1790,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,1.0000
2025-06-07_20:03:56.2515,18.9385,1.1291,4.4321,13.1326,280.2290,2.0283,16.6193,0.0000,5.1885,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.2626,18.9152,1.1292,4.4364,13.0854,280.3886,2.0504,16.5890,0.0000,5.1955,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.2739,18.8918,1.1292,4.4408,13.0053,280.5608,2.1726,16.5575,0.0000,5.2111,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.2845,18.8685,1.1295,4.4453,12.7407,280.7159,2.2837,16.4960,0.0000,5.2232,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.2965,18.8451,1.1299,4.4499,12.4740,280.8797,2.4328,16.4326,0.0000,5.2378,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.3071,18.8217,1.1304,4.4544,12.1073,281.0396,2.5088,16.3643,0.0000,5.2644,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.3185,18.7984,1.1310,4.4590,11.7628,281.1750,2.5827,16.2971,0.0000,5.2898,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.3295,18.7752,1.1315,4.4636,11.4360,281.3040,2.6596,16.2156,0.0000,5.3069,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.3406,18.7520,1.1320,4.4682,11.1347,281.3699,2.8373,16.1489,0.0000,5.3301,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.3519,18.7289,1.1327,4.4728,10.6823,281.4371,2.9986,16.0453,0.0000,5.3559,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.3626,18.7057,1.1336,4.4774,10.1028,281.4937,3.1524,15.9248,0.0000,5.3912,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.3742,18.6825,1.1345,4.4819,9.5654,281.5482,3.2347,15.7529,0.0000,5.4347,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.3850,18.6593,1.1353,4.4865,9.0443,281.5728,3.2796,15.6365,0.0000,5.4703,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.4006,18.6363,1.1363,4.4908,8.4581,281.5031,3.3776,15.4968,0.0000,5.5009,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.4118,18.5905,1.1369,4.4999,8.0903,281.4583,3.3595,15.3736,0.0000,5.5222,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.4224,18.5675,1.1376,4.5043,7.6407,281.3683,3.3824,15.2326,0.0000,5.5412,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.4329,18.5444,1.1387,4.5085,6.9367,281.1587,3.4695,15.0688,0.0000,5.5647,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.4441,18.5213,1.1397,4.5126,6.4231,281.0036,3.4781,14.9179,0.0000,5.5961,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.4565,18.4983,1.1405,4.5167,5.8822,280.7571,3.4509,14.6577,0.0000,5.6378,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.4669,18.4752,1.1413,4.5206,5.4520,280.5565,3.3732,12.3903,0.0000,6.1607,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,0.9391
2025-06-07_20:03:56.4786,18.4522,1.1420,4.5244,4.9943,280.3519,3.2919,12.3582,0.0000,6.0819,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9302,0.8606
2025-06-07_20:03:56.4896,18.4293,1.1427,4.5282,4.5661,280.0827,3.2420,12.0302,0.0000,6.1306,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9302,0.8606
2025-06-07_20:03:56.5012,18.4062,1.1435,4.5319,4.0923,279.8683,3.2156,11.1729,0.5587,5.9756,广告牌3,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9302,0.8474
2025-06-07_20:03:56.5119,18.3832,1.1440,4.5356,3.7562,279.7414,3.1592,11.1729,0.9806,5.8236,广告牌3,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9302,0.8558
2025-06-07_20:03:56.5230,18.3602,1.1447,4.5391,3.2929,279.5237,3.0739,11.0000,1.0389,5.7222,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9302,0.8558
2025-06-07_20:03:56.5341,18.3372,1.1454,4.5426,2.8697,279.3229,2.9593,11.0000,1.2028,5.6048,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9302,0.8558
2025-06-07_20:03:56.5453,18.3141,1.1459,4.5459,2.5307,279.1149,2.9068,11.0000,1.3453,5.4356,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9302,0.8558
2025-06-07_20:03:56.5559,18.2911,1.1464,4.5492,2.1881,278.9200,2.8518,11.0000,1.3476,5.4052,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9302,0.8558
2025-06-07_20:03:56.5674,18.2680,1.1469,4.5523,1.7779,278.7412,2.7962,11.0000,1.3994,5.3833,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9302,0.8558
2025-06-07_20:03:56.5785,18.2449,1.1478,4.5553,1.1168,278.5008,2.7726,11.0000,1.1305,5.5001,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9771,0.9409
2025-06-07_20:03:56.5884,18.2219,1.1485,4.5583,0.6522,278.3533,2.7457,11.0000,1.3114,5.3886,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9771,0.9409
2025-06-07_20:03:56.6008,18.1988,1.1491,4.5614,0.2872,278.2316,2.6847,11.0000,1.3572,5.3739,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9771,0.9409
2025-06-07_20:03:56.6119,18.1757,1.1494,4.5643,0.0502,278.1212,2.6643,11.0000,1.2306,5.4211,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9906,0.9758
2025-06-07_20:03:56.6224,18.1527,1.1497,4.5672,359.8373,278.0116,2.6655,11.0000,1.2010,5.4270,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9925,0.9806
2025-06-07_20:03:56.6335,18.1296,1.1500,4.5701,359.6302,277.8979,2.6919,11.0000,1.2266,5.4129,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9925,0.9806
2025-06-07_20:03:56.6455,18.1066,1.1503,4.5729,359.4643,277.8153,2.7354,11.0000,1.1771,5.4664,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9952,0.9876
2025-06-07_20:03:56.6565,18.0835,1.1506,4.5757,359.2737,277.7361,2.7822,11.0000,1.1636,5.4544,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9952,0.9876
2025-06-07_20:03:56.6666,18.0603,1.1508,4.5785,359.1393,277.6633,2.8250,11.0000,1.1401,5.4806,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9962,0.9901
2025-06-07_20:03:56.6781,18.0373,1.1510,4.5812,359.0016,277.5811,2.8879,11.0000,1.1570,5.4703,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9962,0.9901
2025-06-07_20:03:56.6886,18.0141,1.1510,4.5839,358.9587,277.5071,2.9667,11.0000,1.1421,5.4619,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9962,0.9901
2025-06-07_20:03:56.7012,17.9909,1.1510,4.5866,358.8990,277.4262,3.0515,11.0000,1.0920,5.4855,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9992,0.9979
2025-06-07_20:03:56.7113,17.9677,1.1511,4.5893,358.9342,277.3655,3.1389,11.0000,1.0644,5.4899,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9992,0.9979
2025-06-07_20:03:56.7228,17.9446,1.1510,4.5919,358.9308,277.3007,3.2020,11.0000,1.0650,5.4819,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9992,0.9979
2025-06-07_20:03:56.7328,17.9213,1.1510,4.5945,358.9306,277.2461,3.2412,11.0000,1.0413,5.4885,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9995,0.9987
2025-06-07_20:03:56.7450,17.8982,1.1509,4.5971,358.8592,277.2056,3.2661,11.0000,1.0175,5.4985,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9995,0.9987
2025-06-07_20:03:56.7567,17.8749,1.1510,4.5996,358.8202,277.1673,3.2943,11.0000,1.0227,5.4935,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9995,0.9987
2025-06-07_20:03:56.7673,17.8517,1.1509,4.6022,358.8278,277.1393,3.3379,11.0000,1.0030,5.4988,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9998,0.9995
2025-06-07_20:03:56.7787,17.8285,1.1509,4.6048,358.8751,277.0962,3.3967,11.0000,0.9606,5.5116,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9997
2025-06-07_20:03:56.7893,17.8054,1.1508,4.6073,358.9849,277.0594,3.4472,11.0000,0.9369,5.5135,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9997
2025-06-07_20:03:56.8008,17.7824,1.1508,4.6099,359.0886,277.0232,3.4983,11.0000,0.9255,5.5089,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9997
2025-06-07_20:03:56.8115,17.7590,1.1505,4.6127,359.1573,277.0173,3.4640,11.0000,0.9063,5.5139,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9997
2025-06-07_20:03:56.8231,17.7359,1.1504,4.6153,359.1966,276.9922,3.5313,11.0000,0.8891,5.5178,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9998
2025-06-07_20:03:56.8329,17.7128,1.1502,4.6178,359.2347,276.9762,3.5810,11.0000,0.8855,5.5156,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9998
2025-06-07_20:03:56.8455,17.6896,1.1502,4.6204,359.2296,276.9814,3.6552,11.0000,0.8557,5.5316,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,0.9999
2025-06-07_20:03:56.8566,17.6664,1.1502,4.6230,359.1723,276.9903,3.7437,11.0000,0.8356,5.5491,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.8668,17.6432,1.1502,4.6256,359.1686,276.9871,3.8143,11.0000,0.8223,5.5593,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.8784,17.6200,1.1503,4.6283,359.1955,276.9928,3.8658,11.0000,0.8206,5.5596,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.8896,17.5969,1.1503,4.6309,359.2236,277.0204,3.9095,11.0000,0.8102,5.5689,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.9004,17.5737,1.1502,4.6336,359.2174,277.0717,3.9757,11.0000,0.7980,5.5842,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.9114,17.5506,1.1501,4.6364,359.2153,277.1312,4.0542,11.0000,0.7996,5.5910,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.9224,17.5275,1.1501,4.6392,359.1748,277.2487,4.1540,11.0000,0.7937,5.6141,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.9337,17.5044,1.1501,4.6421,359.1649,277.3378,4.2426,11.0000,0.7841,5.6327,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.9449,17.4814,1.1501,4.6450,359.1613,277.4268,4.3210,11.0000,0.7746,5.6508,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.9564,17.4584,1.1500,4.6480,359.1751,277.4768,4.3345,11.0000,0.7744,5.6559,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.9666,17.4355,1.1500,4.6509,359.1878,277.6298,4.3950,11.0000,0.7643,5.6812,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.9787,17.4125,1.1500,4.6540,359.1345,277.7885,4.4511,11.0000,0.7600,5.7042,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:56.9898,17.3896,1.1501,4.6572,359.0549,277.9732,4.5494,11.1098,0.7711,5.8236,广告牌3,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.0006,17.3666,1.1503,4.6606,358.9554,278.1880,4.7027,11.0000,0.8138,5.6793,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.0116,17.3438,1.1505,4.6639,358.8359,278.3597,4.8528,11.0000,0.8821,5.6566,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.0227,17.3209,1.1506,4.6674,358.7562,278.5206,4.9892,11.0000,0.8921,5.6753,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.0340,17.2980,1.1508,4.6709,358.7087,278.6383,5.0941,11.0000,0.9347,5.6569,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.0451,17.2752,1.1511,4.6743,358.6058,278.7073,5.1677,11.0000,1.0017,5.6080,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.0563,17.2524,1.1513,4.6778,358.4781,278.7539,5.2420,11.0000,1.0287,5.6024,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.0672,17.2295,1.1516,4.6812,358.2890,278.7675,5.2929,11.0000,1.0499,5.6041,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.0788,17.2067,1.1521,4.6847,358.0256,278.7491,5.3371,11.0000,1.0985,5.5731,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.0895,17.1838,1.1525,4.6881,357.7821,278.7274,5.3581,11.0000,1.1395,5.5535,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.1012,17.1610,1.1528,4.6915,357.5716,278.6837,5.3732,11.0000,1.1634,5.5415,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.1115,17.1382,1.1532,4.6948,357.3920,278.6287,5.4053,11.0000,1.1828,5.5359,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.1221,17.1154,1.1535,4.6982,357.2661,278.5611,5.4085,11.0000,1.2010,5.5228,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.1337,17.0927,1.1538,4.7015,357.1460,278.4988,5.4218,11.0000,1.2163,5.4907,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.1453,17.0699,1.1541,4.7048,356.9924,278.4483,5.4156,11.0000,1.2326,5.4856,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.1563,17.0472,1.1544,4.7080,356.8119,278.3830,5.3994,11.0000,1.2496,5.4751,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.1670,17.0244,1.1547,4.7113,356.6093,278.3336,5.3973,11.0000,1.2698,5.4626,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.1781,17.0016,1.1551,4.7146,356.3926,278.2730,5.3601,11.0000,1.2957,5.4467,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.1899,16.9788,1.1554,4.7177,356.2462,278.1948,5.3443,11.0000,1.3107,5.4388,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.2010,16.9560,1.1558,4.7209,356.0860,278.1041,5.3520,11.0000,1.3138,5.4260,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_20:03:57.2110,16.9333,1.1560,4.7240,355.9589,278.0163,5.3343,11.0000,1.3176,5.4074,墙体 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
