TimeStamp,PlayerID,PosX,PosY,PosZ
2025-05-27_22:17:05.8524,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.4534,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.4947,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.5269,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.5389,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.5495,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.5720,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.5760,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.5805,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.6022,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.6067,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.6152,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.6258,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.6369,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.6480,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.6590,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.6696,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.6807,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.6933,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.7034,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.7140,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.7256,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.7614,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.7870,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.7911,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.7951,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.8012,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.8124,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.8235,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.8351,VR_Player_01,33.000,0.000,0.000
2025-05-27_22:17:06.8463,VR_Player_01,33.000,0.000,0.000
