TimeStamp,碰撞物体名称,碰撞点X,碰撞点Y,碰撞点Z,左瞳孔直径(mm),右瞳孔直径(mm),左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度,玩家位置X,玩家位置Y,玩家位置Z,玩家旋转X,玩家旋转Y,玩家旋转Z,玩家旋转W
2025-06-03_15:56:34.2182,Sphere,32.4490,0.8849,-0.1044,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.4090,0.7422,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.2301,Sphere,32.4492,0.8845,-0.1044,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5771,0.7559,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.2411,Sphere,32.4493,0.8856,-0.1060,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5771,0.7559,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.2514,Sphere,32.4493,0.8856,-0.1060,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5771,0.7559,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.2622,Sphere,32.4493,0.8855,-0.1059,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7293,0.8438,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.2740,Sphere,32.4493,0.8855,-0.1058,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7293,0.8438,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.2847,Sphere,32.4493,0.8855,-0.1058,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7293,0.8438,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.2964,Sphere,32.4493,0.8854,-0.1057,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9290,0.9590,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.3066,Sphere,32.4493,0.8854,-0.1056,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9432,0.9672,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.3184,Sphere,32.4492,0.8844,-0.1042,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9432,0.9672,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.3295,Sphere,32.4492,0.8844,-0.1042,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9432,0.9672,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.3408,Sphere,32.4492,0.8845,-0.1043,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9767,0.9866,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.3527,Sphere,32.4492,0.8850,-0.1050,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9851,0.9914,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.3624,Sphere,32.4492,0.8850,-0.1050,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9851,0.9914,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.3738,Sphere,32.4492,0.8852,-0.1053,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9851,0.9914,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.3840,Sphere,32.4492,0.8852,-0.1053,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9905,0.9945,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.3963,Sphere,32.4492,0.8853,-0.1055,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9951,0.9972,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.4066,Sphere,32.4492,0.8853,-0.1055,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9951,0.9972,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.4173,Sphere,32.4492,0.8864,-0.1072,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9951,0.9972,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.4299,Sphere,32.4492,0.8872,-0.1087,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9975,0.9986,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.4397,Sphere,32.4492,0.8872,-0.1087,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9975,0.9986,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.4520,Sphere,32.4492,0.8874,-0.1092,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9975,0.9986,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.4629,Sphere,32.4492,0.8877,-0.1099,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9984,0.9988,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.4732,Sphere,32.4492,0.8877,-0.1099,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9984,0.9988,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.4847,Sphere,32.4492,0.8877,-0.1099,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9984,0.9988,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.4962,Sphere,32.4492,0.8878,-0.1099,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7987,0.6393,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.5076,Sphere,32.4491,0.8878,-0.1098,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7987,0.6393,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.5179,Sphere,32.4491,0.8878,-0.1098,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7987,0.6393,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.5296,Sphere,32.4490,0.8880,-0.1098,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.4089,0.3731,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.5410,Sphere,32.4489,0.8881,-0.1098,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.4595,0.5152,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.5510,Sphere,32.4489,0.8881,-0.1098,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.4595,0.5152,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.5624,Sphere,32.4488,0.8882,-0.1097,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6465,0.6563,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.5732,Sphere,32.4488,0.8880,-0.1094,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6465,0.6563,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.5850,Sphere,32.4489,0.8880,-0.1094,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6465,0.6563,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.5957,Sphere,32.4488,0.8878,-0.1089,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6465,0.7250,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.6076,Sphere,32.4488,0.8873,-0.1077,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6465,0.7250,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.6188,Sphere,32.4488,0.8874,-0.1080,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6465,0.7250,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.6296,Sphere,32.4488,0.8874,-0.1080,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6465,0.7250,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.6406,Sphere,32.4488,0.8876,-0.1084,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8552,0.8592,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.6520,Sphere,32.4488,0.8878,-0.1087,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8552,0.8592,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.6628,Sphere,32.4488,0.8878,-0.1087,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8552,0.8592,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.6736,Sphere,32.4488,0.8877,-0.1086,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9407,0.9423,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.6839,Sphere,32.4488,0.8872,-0.1075,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9696,0.9705,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.6967,Sphere,32.4488,0.8872,-0.1076,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9696,0.9705,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.7074,Sphere,32.4488,0.8872,-0.1076,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9696,0.9705,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.7194,Sphere,32.4487,0.8866,-0.1064,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9806,0.9811,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.7287,Sphere,32.4487,0.8861,-0.1056,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9806,0.9811,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.7404,Sphere,32.4487,0.8861,-0.1056,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9806,0.9811,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.7512,Sphere,32.4487,0.8863,-0.1058,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9920,0.9923,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.7619,Sphere,32.4487,0.8863,-0.1059,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9920,0.9923,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.7737,Sphere,32.4487,0.8865,-0.1062,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9974,0.9975,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.7850,Sphere,32.4487,0.8865,-0.1062,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9974,0.9975,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.7954,Sphere,32.4487,0.8866,-0.1063,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9974,0.9975,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.8077,Sphere,32.4487,0.8866,-0.1064,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9979,0.9980,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.8189,Sphere,32.4487,0.8866,-0.1064,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9979,0.9980,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.8292,Sphere,32.4487,0.8866,-0.1064,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9979,0.9980,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.8412,Sphere,32.4487,0.8865,-0.1063,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9993,0.9993,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.8520,Sphere,32.4487,0.8869,-0.1069,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9993,0.9993,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
2025-06-03_15:56:34.8633,Sphere,32.4487,0.8869,-0.1069,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9993,0.9993,32.5354,1.0465,-0.0615,-0.5035,0.5218,-0.4633,-0.5094
