TimeStamp,碰撞物体名称,碰撞点X,碰撞点Y,碰撞点Z,左瞳孔直径(mm),右瞳孔直径(mm),左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度
2025-05-27_21:02:57.2295,Plane,-17.6979,0.0000,-0.5457,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9985,0.9981
2025-05-27_21:02:57.2396,Plane,-17.8782,0.0000,-0.5544,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9985,0.9981
2025-05-27_21:02:57.2509,Plane,-16.8043,0.0000,-1.3244,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9985,0.9981
2025-05-27_21:02:57.2631,Plane,-16.3397,0.0000,-1.6310,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9985,0.9981
2025-05-27_21:02:57.2729,Plane,-16.2161,0.0000,-1.6913,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9996,0.9995
2025-05-27_21:02:57.2859,Plane,-16.4276,0.0000,-1.7203,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9996,0.9995
2025-05-27_21:02:57.2949,Plane,-16.5798,0.0000,-1.8081,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9996,0.9995
2025-05-27_21:02:57.3096,Plane,-16.8381,0.0000,-1.8886,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9997
2025-05-27_21:02:57.3180,Plane,-17.0610,0.0000,-1.9604,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9998,0.9998
2025-05-27_21:02:57.3283,Plane,-17.2424,0.0000,-1.9902,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9998,0.9998
2025-05-27_21:02:57.3404,Plane,-17.2993,0.0000,-2.0201,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999
2025-05-27_21:02:57.3547,Plane,-17.5169,0.0000,-2.0598,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999
2025-05-27_21:02:57.3618,Plane,-17.6571,0.0000,-2.0684,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999
2025-05-27_21:02:57.3729,Plane,-17.8614,0.0000,-2.0938,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999
2025-05-27_21:02:57.3845,Plane,-18.3628,0.0000,-2.1411,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.3971,Plane,-19.0777,0.0000,-2.2031,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.4068,Plane,-19.3568,0.0000,-2.2283,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.4176,Plane,-20.1708,0.0000,-2.3113,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.4300,Plane,-20.7157,0.0000,-2.3766,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.4397,Plane,-20.9630,0.0000,-2.4057,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.4526,Plane,-21.4463,0.0000,-2.4670,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.4618,Plane,-21.5534,0.0000,-2.4863,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.4739,Plane,-21.5993,0.0000,-2.5036,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.4836,Plane,-21.4293,0.0000,-2.4929,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.4966,Plane,-21.3903,0.0000,-2.5015,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.5072,Plane,-21.4063,0.0000,-2.5042,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.5169,Plane,-21.3668,0.0000,-2.5069,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.5295,Plane,-21.3805,0.0000,-2.5077,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.5408,Plane,-21.3575,0.0000,-2.5092,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.5518,Plane,-21.1664,0.0000,-2.4946,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.5619,Plane,-21.3573,0.0000,-2.5217,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.5731,Plane,-21.4817,0.0000,-2.5357,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.5852,Plane,-21.6553,0.0000,-2.5562,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.5951,Plane,-21.8197,0.0000,-2.5638,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.6057,Plane,-21.7369,0.0000,-2.5470,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.6186,Plane,-21.6630,0.0000,-2.5272,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.6303,Plane,-21.5048,0.0000,-2.5053,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.6394,Plane,-21.2150,0.0000,-2.4693,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.6521,Plane,-21.0819,0.0000,-2.4455,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.6622,Plane,-20.9247,0.0000,-2.4145,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.6740,Plane,-20.7107,0.0000,-2.3775,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.6836,Plane,-20.2290,0.0000,-2.2947,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.6952,Plane,-16.9340,0.0000,-1.4417,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.7063,Plane,-16.7974,0.0000,-1.4118,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.7176,Plane,-15.0437,0.0000,-0.8428,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.7301,Plane,-14.4353,0.0000,-0.7611,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.7399,Plane,-14.3702,0.0000,-0.7458,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.7500,Plane,-14.4401,0.0000,-0.7416,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.7627,Plane,-13.9778,0.0000,-0.6790,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.7757,Plane,-13.4286,0.0000,-0.4966,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.7837,Plane,-13.4283,0.0000,-0.4756,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.7965,Plane,-14.0146,0.0000,-0.6106,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.8074,Plane,-13.4566,0.0000,-0.4608,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.8190,Plane,-13.5576,0.0000,-0.4712,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.8289,Plane,-13.5127,0.0000,-0.4474,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.8409,Plane,-13.8112,0.0000,-0.5021,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.8505,Plane,-13.9318,0.0000,-0.5166,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.8620,Plane,-13.8370,0.0000,-0.4933,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.8741,Plane,-13.7369,0.0000,-0.4783,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.8847,Plane,-13.6227,0.0000,-0.4724,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.8981,Plane,-13.4889,0.0000,-0.4698,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.9057,Plane,-13.3397,0.0000,-0.4545,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.9188,Plane,-13.2678,0.0000,-0.4475,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.9295,Plane,-13.1853,0.0000,-0.4521,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.9406,Plane,-13.1285,0.0000,-0.4436,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.9516,Plane,-13.1082,0.0000,-0.4455,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.9631,Plane,-13.1044,0.0000,-0.4453,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.9727,Plane,-13.1239,0.0000,-0.4582,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.9840,Plane,-13.1444,0.0000,-0.4557,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:57.9962,Plane,-13.1462,0.0000,-0.4653,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.0088,Plane,-13.2073,0.0000,-0.4780,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.0185,Plane,-13.1556,0.0000,-0.4788,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.0286,Plane,-13.1411,0.0000,-0.4880,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.0405,Plane,-13.1557,0.0000,-0.5014,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.0527,Plane,-13.2052,0.0000,-0.5190,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.0619,Plane,-13.2100,0.0000,-0.5280,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.0736,Plane,-13.5350,0.0000,-0.9333,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.0867,Plane,-13.7041,0.0000,-1.3595,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.0945,Plane,-13.7087,0.0000,-1.3712,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.1077,Plane,-13.6328,0.0000,-1.9183,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.1178,Plane,-13.6855,0.0000,-2.1317,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.1286,Plane,-13.7420,0.0000,-2.1545,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.1406,Plane,-13.7528,0.0000,-2.1718,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.1525,Plane,-13.8873,0.0000,-2.2231,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.1621,Plane,-14.0671,0.0000,-2.2034,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.1728,Plane,-14.1343,0.0000,-2.2295,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.1844,Plane,-14.3238,0.0000,-2.1983,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.1966,Plane,-14.3989,0.0000,-2.1983,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.2072,Plane,-14.5387,0.0000,-2.1954,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.2164,Plane,-14.6994,0.0000,-2.2272,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.2280,Plane,-14.8520,0.0000,-2.2171,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.2428,Plane,-15.1228,0.0000,-2.2584,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.2548,Plane,-15.4654,0.0000,-2.3158,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.2660,Plane,-15.7440,0.0000,-2.3693,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.2763,Plane,-16.0771,0.0000,-2.4168,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.2885,Plane,-15.6289,0.0000,-2.3437,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.2981,Plane,-15.8549,0.0000,-2.3899,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.3101,Plane,-15.8450,0.0000,-2.1891,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.3216,天花板,-21.9509,3.0000,-0.4411,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.3317,天花板,-21.6886,3.0000,-0.4682,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.3449,天花板,-22.9087,3.0000,-0.5595,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.3545,天花板,-21.0093,3.0000,-0.5236,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.3664,天花板,-20.5784,3.0000,-0.5500,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6400,0.9261
2025-05-27_21:02:58.3775,天花板,-20.2273,3.0000,-0.5684,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6400,0.9261
2025-05-27_21:02:58.3879,天花板,-18.7451,3.0000,-0.4851,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.4096,0.8449
2025-05-27_21:02:58.3993,天花板,-15.9791,3.0000,-0.2919,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.4096,0.8449
2025-05-27_21:02:58.4094,天花板,-15.7719,3.0000,-0.3053,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.4096,0.8449
2025-05-27_21:02:58.4215,天花板,-17.6006,3.0000,-0.4621,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5211,0.8618
2025-05-27_21:02:58.4335,天花板,-21.4821,3.0000,-0.7295,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7183,0.8895
2025-05-27_21:02:58.4444,天花板,-21.1570,3.0000,-0.7438,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7183,0.8895
2025-05-27_21:02:58.4549,Cube (1),-24.9098,2.3632,-1.4157,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7183,0.9116
2025-05-27_21:02:58.4657,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7183,0.9116
2025-05-27_21:02:58.4772,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7746,0.9434
2025-05-27_21:02:58.4878,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7746,0.9434
2025-05-27_21:02:58.4994,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9077,0.9768
2025-05-27_21:02:58.5115,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9409,0.9852
2025-05-27_21:02:58.5215,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9409,0.9852
2025-05-27_21:02:58.5320,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9409,0.9852
2025-05-27_21:02:58.5441,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9527,0.9881
2025-05-27_21:02:58.5543,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9758,0.9939
2025-05-27_21:02:58.5659,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9758,0.9939
2025-05-27_21:02:58.5780,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9758,0.9939
2025-05-27_21:02:58.5881,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9876,0.9969
2025-05-27_21:02:58.5986,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9876,0.9969
2025-05-27_21:02:58.6102,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9921,0.9980
2025-05-27_21:02:58.6227,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9959,0.9990
2025-05-27_21:02:58.6327,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9968,0.9992
2025-05-27_21:02:58.6438,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9968,0.9992
2025-05-27_21:02:58.6548,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9974,0.9993
2025-05-27_21:02:58.6670,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9983,0.9996
2025-05-27_21:02:58.6771,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9983,0.9996
2025-05-27_21:02:58.6873,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9983,0.9996
2025-05-27_21:02:58.6995,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9989,0.9997
2025-05-27_21:02:58.7114,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9993,0.9998
2025-05-27_21:02:58.7204,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9993,0.9998
2025-05-27_21:02:58.7326,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9995,0.9999
2025-05-27_21:02:58.7444,Cube (3),-24.9171,0.6468,-0.7942,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9999
2025-05-27_21:02:58.7545,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9999
2025-05-27_21:02:58.7661,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,1.0000
2025-05-27_21:02:58.7767,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,1.0000
2025-05-27_21:02:58.7878,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,1.0000
2025-05-27_21:02:58.7994,指示标识右 (4),-24.9800,0.4750,-0.1500,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,1.0000
2025-05-27_21:02:58.8106,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,1.0000
2025-05-27_21:02:58.8204,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.8320,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.8433,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.8550,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.8672,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.8768,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.8880,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.9006,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.9100,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.9215,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.9327,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.9451,指示标识右 (4),-24.9800,0.4750,-0.1500,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.9550,指示标识右 (4),-24.9800,0.4750,-0.1500,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.9654,指示标识右 (4),-24.9800,0.4542,-0.1500,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-05-27_21:02:58.9765,指示标识右 (4),-24.9800,0.4216,-0.1500,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
