TimeStamp,碰撞物体名称,碰撞点X,碰撞点Y,碰撞点Z,左瞳孔直径(mm),右瞳孔直径(mm),左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度,玩家位置X,玩家位置Y,玩家位置Z,玩家旋转X,玩家旋转Y,玩家旋转Z,玩家旋转W
2025-06-03_17:02:45.9372,Plane,31.6568,0.0000,-0.9774,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4559,1.3420,-0.1411,-0.2555,0.7854,-0.3868,-0.4101
2025-06-03_17:02:45.9496,Plane,31.6551,0.0000,-0.9683,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4554,1.3424,-0.1414,-0.2546,0.7859,-0.3864,-0.4101
2025-06-03_17:02:45.9868,Plane,31.6440,0.0000,-0.9798,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4537,1.3435,-0.1418,-0.2522,0.7878,-0.3846,-0.4096
2025-06-03_17:02:45.9966,Plane,31.6467,0.0000,-0.9613,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4530,1.3439,-0.1418,-0.2522,0.7883,-0.3834,-0.4099
2025-06-03_17:02:46.0069,Plane,31.6402,0.0000,-0.9639,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4523,1.3443,-0.1419,-0.2508,0.7888,-0.3827,-0.4103
2025-06-03_17:02:46.0174,Plane,31.6354,0.0000,-0.9611,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4516,1.3446,-0.1420,-0.2500,0.7895,-0.3812,-0.4110
2025-06-03_17:02:46.0706,Plane,31.6191,0.0000,-0.9647,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4497,1.3457,-0.1420,-0.2496,0.7903,-0.3776,-0.4129
2025-06-03_17:02:46.0986,Plane,31.6128,0.0000,-0.9584,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4483,1.3466,-0.1419,-0.2481,0.7917,-0.3749,-0.4136
2025-06-03_17:02:46.1078,Plane,31.5956,0.0000,-0.9535,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4465,1.3478,-0.1419,-0.2432,0.7934,-0.3725,-0.4156
2025-06-03_17:02:46.1242,Plane,31.5853,0.0000,-0.9524,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4456,1.3484,-0.1418,-0.2419,0.7942,-0.3699,-0.4170
2025-06-03_17:02:46.1366,Plane,31.5819,0.0000,-0.9483,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4451,1.3489,-0.1417,-0.2408,0.7950,-0.3684,-0.4175
2025-06-03_17:02:46.1472,Plane,31.5777,0.0000,-0.9514,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4449,1.3492,-0.1416,-0.2400,0.7955,-0.3677,-0.4175
2025-06-03_17:02:46.1596,Plane,31.5750,0.0000,-0.9495,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4448,1.3496,-0.1415,-0.2388,0.7960,-0.3672,-0.4177
2025-06-03_17:02:46.1704,Plane,31.5757,0.0000,-0.9413,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4445,1.3500,-0.1413,-0.2373,0.7968,-0.3663,-0.4180
2025-06-03_17:02:46.1818,Plane,31.5717,0.0000,-0.9393,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4443,1.3504,-0.1412,-0.2354,0.7968,-0.3667,-0.4185
2025-06-03_17:02:46.1920,Plane,31.5625,0.0000,-0.9451,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4440,1.3507,-0.1411,-0.2345,0.7976,-0.3650,-0.4190
2025-06-03_17:02:46.2032,Plane,31.5630,0.0000,-0.9344,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4437,1.3513,-0.1409,-0.2331,0.7982,-0.3639,-0.4197
2025-06-03_17:02:46.2136,Plane,31.5594,0.0000,-0.9266,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4437,1.3517,-0.1407,-0.2315,0.7984,-0.3634,-0.4207
2025-06-03_17:02:46.2254,Plane,31.5540,0.0000,-0.9288,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4437,1.3520,-0.1406,-0.2306,0.7987,-0.3626,-0.4211
2025-06-03_17:02:46.2369,Plane,31.5506,0.0000,-0.8680,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4437,1.3526,-0.1404,-0.2302,0.7990,-0.3622,-0.4212
2025-06-03_17:02:46.2474,Plane,31.4965,0.0000,-0.8025,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4438,1.3532,-0.1402,-0.2290,0.7996,-0.3616,-0.4212
2025-06-03_17:02:46.2588,Plane,31.4910,0.0000,-0.8052,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4439,1.3539,-0.1399,-0.2283,0.8000,-0.3607,-0.4216
2025-06-03_17:02:46.2687,Plane,31.4213,0.0000,-0.7758,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4441,1.3548,-0.1396,-0.2270,0.8007,-0.3594,-0.4221
2025-06-03_17:02:46.2804,Plane,31.3892,0.0000,-0.7950,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4443,1.3554,-0.1394,-0.2258,0.8010,-0.3578,-0.4235
2025-06-03_17:02:46.2923,Plane,31.3790,0.0000,-0.7969,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4445,1.3560,-0.1391,-0.2243,0.8013,-0.3568,-0.4246
2025-06-03_17:02:46.3032,Plane,31.3601,0.0000,-0.7759,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4447,1.3568,-0.1389,-0.2238,0.8015,-0.3553,-0.4257
2025-06-03_17:02:46.3138,Plane,31.3634,0.0000,-0.8000,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4449,1.3575,-0.1386,-0.2229,0.8021,-0.3538,-0.4263
2025-06-03_17:02:46.3241,Plane,31.3308,0.0000,-0.7791,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4451,1.3581,-0.1384,-0.2225,0.8026,-0.3524,-0.4267
2025-06-03_17:02:46.3366,Plane,31.3226,0.0000,-0.7844,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4453,1.3591,-0.1382,-0.2215,0.8034,-0.3512,-0.4268
2025-06-03_17:02:46.3473,Plane,31.3296,0.0000,-0.7997,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4457,1.3596,-0.1380,-0.2204,0.8040,-0.3500,-0.4271
2025-06-03_17:02:46.3580,Plane,31.3170,0.0000,-0.8000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4461,1.3603,-0.1378,-0.2184,0.8046,-0.3493,-0.4276
2025-06-03_17:02:46.3699,Plane,31.3051,0.0000,-0.8055,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4464,1.3615,-0.1376,-0.2169,0.8054,-0.3478,-0.4282
2025-06-03_17:02:46.3809,Plane,31.3126,0.0000,-0.8199,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4468,1.3622,-0.1375,-0.2155,0.8060,-0.3467,-0.4287
2025-06-03_17:02:46.3926,Plane,31.3075,0.0000,-0.8282,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4470,1.3631,-0.1373,-0.2145,0.8067,-0.3450,-0.4292
2025-06-03_17:02:46.4018,Plane,31.2965,0.0000,-0.8316,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4473,1.3637,-0.1373,-0.2122,0.8073,-0.3442,-0.4298
2025-06-03_17:02:46.4132,Plane,31.2855,0.0000,-0.8365,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4476,1.3645,-0.1371,-0.2105,0.8080,-0.3430,-0.4303
2025-06-03_17:02:46.4257,Plane,31.2806,0.0000,-0.8419,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4480,1.3652,-0.1370,-0.2088,0.8087,-0.3417,-0.4309
2025-06-03_17:02:46.4364,Plane,31.2742,0.0000,-0.8486,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4483,1.3663,-0.1369,-0.2070,0.8095,-0.3403,-0.4313
2025-06-03_17:02:46.4478,Plane,31.2630,0.0000,-0.8521,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4487,1.3672,-0.1368,-0.2049,0.8101,-0.3395,-0.4319
2025-06-03_17:02:46.4586,Plane,31.2548,0.0000,-0.8590,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4490,1.3680,-0.1367,-0.2034,0.8109,-0.3376,-0.4327
2025-06-03_17:02:46.4703,Plane,31.2387,0.0000,-0.8681,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4493,1.3692,-0.1366,-0.2005,0.8121,-0.3355,-0.4334
2025-06-03_17:02:46.4805,Plane,31.2204,0.0000,-0.8762,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4494,1.3701,-0.1365,-0.1973,0.8131,-0.3332,-0.4346
2025-06-03_17:02:46.4924,Plane,31.1997,0.0000,-0.8837,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4496,1.3712,-0.1364,-0.1943,0.8140,-0.3312,-0.4358
2025-06-03_17:02:46.5033,Plane,31.1804,0.0000,-0.8901,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4497,1.3727,-0.1363,-0.1913,0.8149,-0.3284,-0.4375
2025-06-03_17:02:46.5140,Plane,31.1930,0.0000,-0.8892,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4499,1.3739,-0.1361,-0.1881,0.8157,-0.3259,-0.4393
2025-06-03_17:02:46.5257,Plane,31.1686,0.0000,-0.8973,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4501,1.3750,-0.1359,-0.1856,0.8164,-0.3230,-0.4412
2025-06-03_17:02:46.5360,Plane,31.1256,0.0000,-0.9182,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.4501,1.3767,-0.1356,-0.1824,0.8171,-0.3194,-0.4439
2025-06-03_17:02:46.5473,Plane,30.9364,0.0000,-1.0204,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6400,0.9103,32.4501,1.3780,-0.1352,-0.1784,0.8175,-0.3163,-0.4469
2025-06-03_17:02:46.5587,Plane,30.8959,0.0000,-1.0278,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6400,0.9103,32.4500,1.3796,-0.1347,-0.1751,0.8177,-0.3130,-0.4504
2025-06-03_17:02:46.5696,Plane,30.5048,0.0000,-1.1624,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6400,0.9103,32.4501,1.3810,-0.1342,-0.1718,0.8179,-0.3090,-0.4539
2025-06-03_17:02:46.5815,Plane,29.8368,0.0000,-1.4680,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.4096,0.7870,32.4501,1.3825,-0.1337,-0.1683,0.8186,-0.3048,-0.4568
2025-06-03_17:02:46.5918,Plane,29.4528,0.0000,-1.6498,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.4096,0.7870,32.4499,1.3843,-0.1329,-0.1645,0.8201,-0.3007,-0.4582
2025-06-03_17:02:46.6026,Plane,29.3031,0.0000,-1.7415,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.4096,0.7870,32.4496,1.3858,-0.1316,-0.1552,0.8233,-0.2976,-0.4578
2025-06-03_17:02:46.6132,Plane,29.3532,0.0000,-1.9629,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6160,0.8308,32.4495,1.3875,-0.1311,-0.1486,0.8202,-0.2986,-0.4648
2025-06-03_17:02:46.6246,Plane,29.2964,0.0000,-2.0308,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6160,0.8308,32.4495,1.3889,-0.1303,-0.1474,0.8207,-0.2934,-0.4675
2025-06-03_17:02:46.6364,Plane,29.2483,0.0000,-2.0356,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6160,0.8308,32.4498,1.3901,-0.1299,-0.1450,0.8199,-0.2929,-0.4701
2025-06-03_17:02:46.6477,Plane,28.5782,0.0000,-2.3533,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6160,0.8308,32.4501,1.3916,-0.1291,-0.1437,0.8198,-0.2897,-0.4727
2025-06-03_17:02:46.6590,Plane,29.4915,0.0000,-1.8395,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6160,0.8308,32.4504,1.3933,-0.1283,-0.1420,0.8201,-0.2861,-0.4747
2025-06-03_17:02:46.6697,Plane,29.5033,0.0000,-1.8263,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8034,0.9307,32.4507,1.3949,-0.1274,-0.1394,0.8206,-0.2831,-0.4765
2025-06-03_17:02:46.6805,Plane,29.3789,0.0000,-1.8800,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8034,0.9307,32.4511,1.3969,-0.1261,-0.1351,0.8212,-0.2788,-0.4792
2025-06-03_17:02:46.6924,Plane,28.9636,0.0000,-2.1710,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8427,0.9445,32.4513,1.3988,-0.1250,-0.1319,0.8213,-0.2758,-0.4816
2025-06-03_17:02:46.7032,Plane,29.4099,0.0000,-1.8618,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9195,0.9716,32.4517,1.4002,-0.1242,-0.1292,0.8213,-0.2730,-0.4840
2025-06-03_17:02:46.7135,Plane,29.3159,0.0000,-1.8940,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9195,0.9716,32.4521,1.4017,-0.1234,-0.1272,0.8211,-0.2695,-0.4868
2025-06-03_17:02:46.7258,Plane,29.3725,0.0000,-1.8551,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9485,0.9818,32.4526,1.4033,-0.1223,-0.1255,0.8211,-0.2652,-0.4895
2025-06-03_17:02:46.7395,Plane,29.3795,0.0000,-1.8527,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9588,0.9855,32.4531,1.4046,-0.1214,-0.1232,0.8214,-0.2611,-0.4919
2025-06-03_17:02:46.7471,Plane,29.3419,0.0000,-1.8621,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9588,0.9855,32.4537,1.4059,-0.1205,-0.1216,0.8214,-0.2566,-0.4946
2025-06-03_17:02:46.7585,Plane,29.2412,0.0000,-1.9020,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9588,0.9855,32.4542,1.4075,-0.1194,-0.1191,0.8216,-0.2529,-0.4968
2025-06-03_17:02:46.7703,Plane,29.1987,0.0000,-1.9141,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9736,0.9907,32.4551,1.4089,-0.1184,-0.1161,0.8214,-0.2501,-0.4992
2025-06-03_17:02:46.7801,Plane,29.2011,0.0000,-1.9052,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9865,0.9952,32.4561,1.4101,-0.1175,-0.1135,0.8211,-0.2474,-0.5017
2025-06-03_17:02:46.7924,Plane,29.1129,0.0000,-1.9276,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9865,0.9952,32.4571,1.4118,-0.1164,-0.1115,0.8204,-0.2447,-0.5046
2025-06-03_17:02:46.8033,Plane,29.0721,0.0000,-1.9297,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9914,0.9970,32.4581,1.4130,-0.1155,-0.1096,0.8195,-0.2419,-0.5078
2025-06-03_17:02:46.8136,Plane,29.0230,0.0000,-1.9328,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9945,0.9980,32.4592,1.4144,-0.1146,-0.1081,0.8185,-0.2386,-0.5114
2025-06-03_17:02:46.8255,Plane,28.9468,0.0000,-1.9518,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9945,0.9980,32.4600,1.4153,-0.1140,-0.1070,0.8178,-0.2361,-0.5137
2025-06-03_17:02:46.8369,Plane,28.8885,0.0000,-1.9583,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9945,0.9980,32.4614,1.4168,-0.1130,-0.1047,0.8169,-0.2315,-0.5178
2025-06-03_17:02:46.8468,Plane,28.7797,0.0000,-1.9911,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9965,0.9988,32.4627,1.4180,-0.1122,-0.1020,0.8161,-0.2274,-0.5213
2025-06-03_17:02:46.8580,Plane,28.7073,0.0000,-1.9442,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9977,0.9992,32.4642,1.4194,-0.1114,-0.0993,0.8151,-0.2236,-0.5251
2025-06-03_17:02:46.8703,Plane,28.5086,0.0000,-2.0002,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9977,0.9992,32.4665,1.4210,-0.1104,-0.0959,0.8141,-0.2184,-0.5295
2025-06-03_17:02:46.8806,Plane,28.3564,0.0000,-1.9448,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9977,0.9992,32.4685,1.4220,-0.1097,-0.0935,0.8132,-0.2151,-0.5326
2025-06-03_17:02:46.8923,Plane,28.1291,0.0000,-1.8287,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9982,0.9992,32.4708,1.4232,-0.1092,-0.0922,0.8119,-0.2123,-0.5360
2025-06-03_17:02:46.9028,Plane,28.0490,0.0000,-1.8197,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9982,0.9992,32.4732,1.4239,-0.1088,-0.0928,0.8100,-0.2098,-0.5396
2025-06-03_17:02:46.9145,Plane,27.8841,0.0000,-1.7344,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7985,0.8396,32.4756,1.4247,-0.1084,-0.0941,0.8090,-0.2064,-0.5423
2025-06-03_17:02:46.9246,Plane,27.7370,0.0000,-1.7841,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5111,0.6972,32.4783,1.4258,-0.1080,-0.0964,0.8074,-0.2037,-0.5452
2025-06-03_17:02:46.9356,Plane,28.0025,0.0000,-1.6536,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5111,0.6972,32.4811,1.4262,-0.1078,-0.0998,0.8057,-0.2007,-0.5483
2025-06-03_17:02:46.9470,Plane,27.9385,0.0000,-1.6663,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5111,0.6972,32.4829,1.4265,-0.1076,-0.1010,0.8055,-0.1977,-0.5495
2025-06-03_17:02:46.9589,Plane,28.3007,0.0000,-1.5291,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.3271,0.6718,32.4849,1.4269,-0.1073,-0.1032,0.8055,-0.1937,-0.5504
2025-06-03_17:02:46.9695,Plane,28.5018,0.0000,-1.4134,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.2617,0.6720,32.4878,1.4280,-0.1071,-0.1032,0.8033,-0.1908,-0.5547
2025-06-03_17:02:46.9814,Plane,28.3733,0.0000,-1.4219,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.2617,0.6720,32.4906,1.4292,-0.1070,-0.1033,0.8018,-0.1858,-0.5585
2025-06-03_17:02:46.9917,Plane,28.3528,0.0000,-1.3856,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.1072,0.6133,32.4936,1.4307,-0.1070,-0.1024,0.7999,-0.1813,-0.5629
2025-06-03_17:02:47.0035,Plane,28.4020,0.0000,-1.3310,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.1072,0.6133,32.4967,1.4322,-0.1070,-0.1018,0.7982,-0.1761,-0.5670
2025-06-03_17:02:47.0141,Plane,28.3043,0.0000,-1.2929,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5076,0.7220,32.5022,1.4346,-0.1074,-0.0990,0.7951,-0.1685,-0.5741
2025-06-03_17:02:47.0254,Plane,28.1542,0.0000,-1.2950,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5076,0.7220,32.5057,1.4361,-0.1077,-0.0958,0.7933,-0.1656,-0.5780
2025-06-03_17:02:47.0370,Plane,27.9240,0.0000,-1.3005,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6849,0.7220,32.5093,1.4377,-0.1081,-0.0926,0.7907,-0.1619,-0.5831
2025-06-03_17:02:47.0478,Plane,27.4437,0.0000,-0.9418,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6849,0.7220,32.5128,1.4394,-0.1086,-0.0889,0.7879,-0.1580,-0.5885
2025-06-03_17:02:47.0590,Plane,27.0750,0.0000,-0.8713,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6849,0.7220,32.5165,1.4413,-0.1092,-0.0846,0.7850,-0.1538,-0.5941
2025-06-03_17:02:47.0692,Plane,26.7484,0.0000,-0.8456,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6849,0.7220,32.5200,1.4431,-0.1098,-0.0801,0.7820,-0.1499,-0.5996
2025-06-03_17:02:47.0810,Plane,26.3036,0.0000,-0.7699,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6849,0.8221,32.5236,1.4448,-0.1105,-0.0748,0.7789,-0.1471,-0.6050
2025-06-03_17:02:47.0917,Plane,25.8590,0.0000,-0.6888,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7479,0.8861,32.5274,1.4466,-0.1111,-0.0701,0.7753,-0.1449,-0.6108
2025-06-03_17:02:47.1036,Plane,25.4531,0.0000,-0.6329,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7479,0.8861,32.5311,1.4480,-0.1118,-0.0651,0.7717,-0.1430,-0.6163
2025-06-03_17:02:47.1135,Plane,24.8618,0.0000,-0.5356,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8387,0.9271,32.5348,1.4494,-0.1125,-0.0612,0.7670,-0.1411,-0.6229
2025-06-03_17:02:47.1244,Plane,24.1465,0.0000,-0.4633,-707169000000000000000000000000000000.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8709,0.9417,32.5386,1.4510,-0.1132,-0.0574,0.7625,-0.1386,-0.6293
2025-06-03_17:02:47.1367,Plane,23.2851,0.0000,-0.4058,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9174,0.9627,32.5423,1.4524,-0.1140,-0.0534,0.7577,-0.1361,-0.6360
2025-06-03_17:02:47.1481,Plane,22.5424,0.0000,-0.2636,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9174,0.9627,32.5457,1.4536,-0.1149,-0.0494,0.7526,-0.1336,-0.6429
