TimeStamp,碰撞物体名称,碰撞点X,碰撞点Y,碰撞点Z,左瞳孔直径(mm),右瞳孔直径(mm),左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度,玩家位置X,玩家位置Y,玩家位置Z,玩家旋转X,玩家旋转Y,玩家旋转Z,玩家旋转W
2025-06-04_20:48:41.8746,天花板,1.2176,3.0000,0.1671,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2343,1.5317,0.0070,0.1560,0.6676,0.1066,-0.7202
2025-06-04_20:48:41.8844,天花板,1.2200,3.0000,0.1727,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2341,1.5317,0.0074,0.1556,0.6670,0.1072,-0.7207
2025-06-04_20:48:41.8958,天花板,1.2197,3.0000,0.1794,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2340,1.5317,0.0077,0.1552,0.6663,0.1075,-0.7213
2025-06-04_20:48:41.9069,天花板,1.2163,3.0000,0.1842,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5904,0.6723,4.2338,1.5317,0.0080,0.1549,0.6658,0.1076,-0.7219
2025-06-04_20:48:41.9177,天花板,1.2226,3.0000,0.1865,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7379,0.7903,4.2335,1.5317,0.0082,0.1549,0.6654,0.1080,-0.7222
2025-06-04_20:48:41.9292,天花板,1.2218,3.0000,0.1914,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7379,0.7903,4.2333,1.5318,0.0084,0.1546,0.6650,0.1082,-0.7226
2025-06-04_20:48:41.9404,天花板,1.2381,3.0000,0.1922,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7379,0.7903,4.2330,1.5319,0.0086,0.1548,0.6648,0.1091,-0.7227
2025-06-04_20:48:41.9568,天花板,1.2511,3.0000,0.1954,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7379,0.7903,4.2329,1.5321,0.0089,0.1549,0.6644,0.1100,-0.7229
2025-06-04_20:48:41.9623,天花板,1.2709,3.0000,0.1984,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8926,0.9141,4.2329,1.5324,0.0091,0.1550,0.6640,0.1112,-0.7230
2025-06-04_20:48:41.9739,天花板,1.2908,3.0000,0.2013,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8926,0.9141,4.2329,1.5327,0.0094,0.1553,0.6635,0.1126,-0.7232
2025-06-04_20:48:41.9850,天花板,1.3334,3.0000,0.2020,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9313,0.9450,4.2328,1.5330,0.0096,0.1567,0.6629,0.1149,-0.7231
2025-06-04_20:48:41.9956,天花板,1.3769,3.0000,0.1912,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9719,0.9775,4.2328,1.5334,0.0099,0.1581,0.6618,0.1173,-0.7234
2025-06-04_20:48:42.0067,天花板,1.4244,3.0000,0.1919,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9719,0.9775,4.2328,1.5338,0.0102,0.1599,0.6610,0.1199,-0.7233
2025-06-04_20:48:42.0178,天花板,1.4791,3.0000,0.1735,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9719,0.9775,4.2327,1.5343,0.0104,0.1626,0.6599,0.1226,-0.7233
2025-06-04_20:48:42.0291,天花板,1.5257,3.0000,0.1246,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9856,0.9885,4.2328,1.5347,0.0106,0.1648,0.6589,0.1252,-0.7232
2025-06-04_20:48:42.0407,天花板,1.5668,3.0000,0.1269,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9856,0.9885,4.2328,1.5351,0.0108,0.1667,0.6580,0.1274,-0.7232
2025-06-04_20:48:42.0515,天花板,1.6104,3.0000,0.1075,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9856,0.9885,4.2331,1.5356,0.0110,0.1686,0.6571,0.1295,-0.7232
2025-06-04_20:48:42.0620,天花板,1.6595,3.0000,0.1076,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9908,0.9926,4.2333,1.5361,0.0113,0.1709,0.6559,0.1320,-0.7233
2025-06-04_20:48:42.0736,天花板,1.7162,3.0000,0.1078,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9953,0.9962,4.2336,1.5366,0.0115,0.1735,0.6543,0.1346,-0.7237
2025-06-04_20:48:42.0847,天花板,1.7558,3.0000,0.1129,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9953,0.9962,4.2339,1.5370,0.0118,0.1759,0.6528,0.1366,-0.7240
2025-06-04_20:48:42.0960,天花板,1.8028,3.0000,0.1150,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9953,0.9962,4.2343,1.5374,0.0120,0.1789,0.6512,0.1386,-0.7244
2025-06-04_20:48:42.1100,天花板,1.8376,3.0000,0.1145,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9962,0.9970,4.2348,1.5379,0.0122,0.1811,0.6501,0.1399,-0.7245
2025-06-04_20:48:42.1185,天花板,1.8846,3.0000,0.1003,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9962,0.9970,4.2351,1.5382,0.0122,0.1838,0.6497,0.1422,-0.7238
2025-06-04_20:48:42.1291,天花板,1.9198,3.0000,0.0992,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9962,0.9970,4.2356,1.5387,0.0123,0.1858,0.6492,0.1446,-0.7233
2025-06-04_20:48:42.1404,天花板,1.9654,3.0000,0.0901,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9981,0.9985,4.2358,1.5392,0.0123,0.1878,0.6490,0.1475,-0.7224
2025-06-04_20:48:42.1519,天花板,2.0020,3.0000,0.0892,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9981,0.9985,4.2363,1.5397,0.0124,0.1893,0.6482,0.1503,-0.7221
2025-06-04_20:48:42.1619,天花板,2.0340,3.0000,0.0900,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9981,0.9985,4.2368,1.5401,0.0125,0.1909,0.6475,0.1528,-0.7218
2025-06-04_20:48:42.1735,天花板,2.0721,3.0000,0.0849,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9992,0.9994,4.2373,1.5405,0.0126,0.1926,0.6468,0.1554,-0.7214
2025-06-04_20:48:42.1841,天花板,2.1103,3.0000,0.0766,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9997,4.2375,1.5409,0.0127,0.1941,0.6466,0.1578,-0.7207
2025-06-04_20:48:42.1949,天花板,2.1374,3.0000,0.0718,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9997,4.2379,1.5412,0.0127,0.1951,0.6462,0.1598,-0.7203
2025-06-04_20:48:42.2070,天花板,2.1641,3.0000,0.0709,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9997,4.2382,1.5415,0.0127,0.1963,0.6460,0.1624,-0.7196
2025-06-04_20:48:42.2187,天花板,2.1976,3.0000,0.0683,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9998,0.9998,4.2388,1.5421,0.0128,0.1980,0.6459,0.1657,-0.7185
2025-06-04_20:48:42.2287,天花板,2.2312,3.0000,0.0624,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999,4.2392,1.5425,0.0128,0.1993,0.6455,0.1685,-0.7178
2025-06-04_20:48:42.2408,天花板,2.2643,3.0000,0.0630,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999,4.2396,1.5429,0.0129,0.2009,0.6449,0.1720,-0.7171
2025-06-04_20:48:42.2519,天花板,2.2922,3.0000,0.0595,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999,4.2400,1.5432,0.0130,0.2022,0.6443,0.1742,-0.7167
2025-06-04_20:48:42.2662,天花板,2.3261,3.0000,0.0580,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9999,4.2404,1.5436,0.0132,0.2035,0.6431,0.1769,-0.7168
2025-06-04_20:48:42.2737,天花板,2.3849,3.0000,0.0582,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2409,1.5439,0.0133,0.2050,0.6419,0.1795,-0.7167
2025-06-04_20:48:42.2849,天花板,2.3936,3.0000,0.0594,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2410,1.5440,0.0135,0.2055,0.6415,0.1804,-0.7167
2025-06-04_20:48:42.2960,天花板,2.4620,3.0000,0.0627,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2418,1.5447,0.0139,0.2079,0.6397,0.1848,-0.7166
2025-06-04_20:48:42.3066,天花板,2.5496,3.0000,0.0595,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2424,1.5450,0.0141,0.2096,0.6383,0.1877,-0.7165
2025-06-04_20:48:42.3186,天花板,2.6034,3.0000,0.0607,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2430,1.5454,0.0143,0.2116,0.6367,0.1908,-0.7165
2025-06-04_20:48:42.3300,天花板,2.6280,3.0000,0.0642,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2435,1.5459,0.0146,0.2135,0.6354,0.1936,-0.7164
2025-06-04_20:48:42.3411,天花板,2.6601,3.0000,0.0634,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2439,1.5462,0.0147,0.2154,0.6345,0.1961,-0.7159
2025-06-04_20:48:42.3518,天花板,2.6995,3.0000,0.0595,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2444,1.5466,0.0149,0.2167,0.6338,0.1987,-0.7154
2025-06-04_20:48:42.3626,天花板,2.7157,3.0000,0.0611,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2450,1.5468,0.0151,0.2177,0.6332,0.2010,-0.7150
2025-06-04_20:48:42.3739,天花板,2.7391,3.0000,0.0595,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2455,1.5471,0.0153,0.2188,0.6325,0.2033,-0.7147
2025-06-04_20:48:42.3849,天花板,2.7532,3.0000,0.0602,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2459,1.5471,0.0155,0.2194,0.6320,0.2053,-0.7144
2025-06-04_20:48:42.3960,天花板,2.7690,3.0000,0.0611,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2464,1.5473,0.0157,0.2202,0.6311,0.2076,-0.7142
2025-06-04_20:48:42.4069,天花板,2.7854,3.0000,0.0648,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2468,1.5475,0.0158,0.2211,0.6301,0.2102,-0.7141
2025-06-04_20:48:42.4214,天花板,2.8028,3.0000,0.0669,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2474,1.5477,0.0160,0.2223,0.6291,0.2129,-0.7138
2025-06-04_20:48:42.4289,天花板,2.8169,3.0000,0.0676,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2479,1.5480,0.0162,0.2233,0.6281,0.2157,-0.7135
2025-06-04_20:48:42.4406,天花板,2.8331,3.0000,0.0722,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2484,1.5482,0.0165,0.2242,0.6269,0.2183,-0.7135
2025-06-04_20:48:42.4513,天花板,2.8315,3.0000,0.0788,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2486,1.5482,0.0165,0.2244,0.6260,0.2192,-0.7140
2025-06-04_20:48:42.4623,天花板,2.8407,3.0000,0.0827,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2492,1.5484,0.0169,0.2253,0.6252,0.2216,-0.7136
2025-06-04_20:48:42.4739,天花板,2.8442,3.0000,0.0916,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2497,1.5486,0.0172,0.2255,0.6240,0.2235,-0.7140
2025-06-04_20:48:42.4849,天花板,2.8556,3.0000,0.0970,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2502,1.5486,0.0175,0.2260,0.6227,0.2256,-0.7143
2025-06-04_20:48:42.4961,天花板,2.8648,3.0000,0.1018,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,0.9016,4.2507,1.5486,0.0179,0.2262,0.6218,0.2278,-0.7143
2025-06-04_20:48:42.5067,天花板,2.8678,3.0000,0.1143,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9574,0.8695,4.2512,1.5483,0.0185,0.2253,0.6199,0.2291,-0.7159
2025-06-04_20:48:42.5183,天花板,2.8716,3.0000,0.1259,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9574,0.8695,4.2518,1.5483,0.0189,0.2260,0.6171,0.2290,-0.7181
2025-06-04_20:48:42.5294,天花板,2.8765,3.0000,0.1359,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9727,0.8694,4.2522,1.5482,0.0195,0.2255,0.6153,0.2304,-0.7193
2025-06-04_20:48:42.5404,天花板,2.8763,3.0000,0.1534,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9727,0.8694,4.2527,1.5481,0.0200,0.2255,0.6130,0.2310,-0.7211
2025-06-04_20:48:42.5514,天花板,2.8802,3.0000,0.1634,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9727,0.8694,4.2531,1.5481,0.0206,0.2247,0.6114,0.2326,-0.7222
2025-06-04_20:48:42.5625,天花板,2.8720,3.0000,0.1835,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9727,0.8955,4.2535,1.5480,0.0211,0.2248,0.6088,0.2327,-0.7243
2025-06-04_20:48:42.5766,天花板,2.8733,3.0000,0.2020,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9727,0.8955,4.2540,1.5478,0.0220,0.2238,0.6059,0.2346,-0.7264
2025-06-04_20:48:42.5849,天花板,2.8657,3.0000,0.2156,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9888,0.9465,4.2541,1.5476,0.0225,0.2226,0.6043,0.2357,-0.7278
2025-06-04_20:48:42.5956,天花板,2.8645,3.0000,0.2243,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9888,0.9465,4.2543,1.5475,0.0228,0.2222,0.6027,0.2357,-0.7293
2025-06-04_20:48:42.6072,天花板,2.8545,3.0000,0.2385,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9929,0.9658,4.2544,1.5473,0.0233,0.2215,0.6004,0.2356,-0.7314
2025-06-04_20:48:42.6174,天花板,2.8481,3.0000,0.2499,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9929,0.9658,4.2545,1.5471,0.0237,0.2212,0.5982,0.2350,-0.7335
2025-06-04_20:48:42.6295,天花板,2.8348,3.0000,0.2608,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9977,0.9888,4.2546,1.5470,0.0242,0.2204,0.5965,0.2347,-0.7352
2025-06-04_20:48:42.6400,天花板,2.8318,3.0000,0.2694,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9977,0.9888,4.2546,1.5469,0.0247,0.2199,0.5950,0.2343,-0.7367
2025-06-04_20:48:42.6510,天花板,2.8205,3.0000,0.2778,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9977,0.9888,4.2547,1.5467,0.0251,0.2200,0.5935,0.2331,-0.7383
2025-06-04_20:48:42.6628,天花板,2.8147,3.0000,0.2852,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9985,0.9928,4.2546,1.5465,0.0255,0.2191,0.5925,0.2333,-0.7393
2025-06-04_20:48:42.6740,天花板,2.8098,3.0000,0.2937,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9985,0.9928,4.2545,1.5462,0.0258,0.2178,0.5914,0.2333,-0.7405
2025-06-04_20:48:42.6855,天花板,2.8023,3.0000,0.2992,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9990,0.9954,4.2544,1.5460,0.0259,0.2171,0.5904,0.2336,-0.7414
2025-06-04_20:48:42.6961,天花板,2.7888,3.0000,0.3150,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9990,0.9954,4.2541,1.5458,0.0262,0.2150,0.5880,0.2339,-0.7439
2025-06-04_20:48:42.7069,天花板,2.7818,3.0000,0.3251,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9990,0.9954,4.2539,1.5458,0.0264,0.2140,0.5865,0.2332,-0.7456
2025-06-04_20:48:42.7184,天花板,2.7686,3.0000,0.3316,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9988,4.2537,1.5457,0.0266,0.2131,0.5852,0.2322,-0.7471
2025-06-04_20:48:42.7331,天花板,2.7545,3.0000,0.3374,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9998,0.9990,4.2535,1.5456,0.0267,0.2123,0.5843,0.2305,-0.7486
2025-06-04_20:48:42.7405,天花板,2.7328,3.0000,0.3375,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9998,0.9990,4.2535,1.5452,0.0268,0.2119,0.5840,0.2282,-0.7497
2025-06-04_20:48:42.7508,天花板,2.7207,3.0000,0.3411,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9998,0.9990,4.2533,1.5450,0.0268,0.2111,0.5837,0.2263,-0.7506
2025-06-04_20:48:42.7642,天花板,2.7074,3.0000,0.3444,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9995,4.2530,1.5447,0.0269,0.2103,0.5835,0.2247,-0.7515
2025-06-04_20:48:42.7738,天花板,2.6918,3.0000,0.3458,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9995,4.2527,1.5445,0.0269,0.2095,0.5833,0.2232,-0.7524
2025-06-04_20:48:42.7849,天花板,2.6825,3.0000,0.3444,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9997,4.2524,1.5442,0.0269,0.2093,0.5830,0.2223,-0.7529
2025-06-04_20:48:42.7965,天花板,2.6769,3.0000,0.3481,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,0.9997,4.2521,1.5441,0.0270,0.2087,0.5826,0.2217,-0.7536
2025-06-04_20:48:42.8081,天花板,2.6723,3.0000,0.3439,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,0.9998,4.2518,1.5441,0.0269,0.2086,0.5827,0.2220,-0.7535
2025-06-04_20:48:42.8187,天花板,2.6715,3.0000,0.3427,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,0.9998,4.2515,1.5441,0.0268,0.2084,0.5825,0.2222,-0.7536
2025-06-04_20:48:42.8289,天花板,2.6701,3.0000,0.3442,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,0.9998,4.2512,1.5441,0.0268,0.2079,0.5824,0.2225,-0.7537
2025-06-04_20:48:42.8405,天花板,2.6665,3.0000,0.3407,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,0.9999,4.2509,1.5439,0.0267,0.2076,0.5826,0.2222,-0.7537
2025-06-04_20:48:42.8521,天花板,2.6629,3.0000,0.3367,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,0.9999,4.2506,1.5439,0.0265,0.2074,0.5830,0.2213,-0.7538
2025-06-04_20:48:42.8628,天花板,2.7206,3.0000,0.3473,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2504,1.5438,0.0264,0.2072,0.5838,0.2204,-0.7535
2025-06-04_20:48:42.8739,天花板,2.7172,3.0000,0.3441,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2501,1.5437,0.0263,0.2071,0.5845,0.2200,-0.7530
2025-06-04_20:48:42.8893,天花板,2.7346,3.0000,0.3405,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2498,1.5436,0.0261,0.2070,0.5853,0.2198,-0.7525
2025-06-04_20:48:42.8959,天花板,2.7689,3.0000,0.3429,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2496,1.5435,0.0259,0.2066,0.5860,0.2201,-0.7520
2025-06-04_20:48:42.9067,天花板,2.7689,3.0000,0.3410,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2494,1.5436,0.0256,0.2064,0.5864,0.2205,-0.7516
2025-06-04_20:48:42.9179,天花板,2.7862,3.0000,0.3438,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2492,1.5437,0.0254,0.2062,0.5867,0.2209,-0.7513
2025-06-04_20:48:42.9298,天花板,2.7887,3.0000,0.3421,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2490,1.5439,0.0252,0.2063,0.5872,0.2207,-0.7509
2025-06-04_20:48:42.9405,天花板,2.7915,3.0000,0.3385,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2489,1.5439,0.0250,0.2065,0.5878,0.2205,-0.7505
2025-06-04_20:48:42.9516,天花板,2.7902,3.0000,0.3330,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2487,1.5439,0.0247,0.2066,0.5889,0.2203,-0.7497
2025-06-04_20:48:42.9627,天花板,2.7873,3.0000,0.3248,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2485,1.5440,0.0244,0.2069,0.5903,0.2195,-0.7487
2025-06-04_20:48:42.9738,天花板,2.7937,3.0000,0.3087,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2483,1.5440,0.0242,0.2068,0.5914,0.2191,-0.7480
2025-06-04_20:48:42.9849,天花板,2.7911,3.0000,0.3047,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2481,1.5440,0.0239,0.2065,0.5924,0.2190,-0.7473
2025-06-04_20:48:42.9959,天花板,2.8079,3.0000,0.2382,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2480,1.5440,0.0236,0.2064,0.5931,0.2187,-0.7468
2025-06-04_20:48:43.0070,天花板,2.8379,3.0000,0.1117,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2479,1.5438,0.0233,0.2063,0.5941,0.2182,-0.7463
2025-06-04_20:48:43.0186,天花板,2.8862,3.0000,-0.0335,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2477,1.5437,0.0230,0.2065,0.5952,0.2177,-0.7454
2025-06-04_20:48:43.0295,天花板,2.8816,3.0000,-0.0395,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2476,1.5437,0.0227,0.2063,0.5965,0.2169,-0.7447
2025-06-04_20:48:43.0437,天花板,2.9278,3.0000,-0.1633,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2476,1.5436,0.0224,0.2062,0.5976,0.2169,-0.7438
2025-06-04_20:48:43.0515,天花板,2.9604,3.0000,-0.2498,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2475,1.5435,0.0221,0.2058,0.5991,0.2169,-0.7427
2025-06-04_20:48:43.0628,天花板,2.9596,3.0000,-0.2588,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2474,1.5435,0.0217,0.2060,0.6010,0.2166,-0.7413
2025-06-04_20:48:43.0738,天花板,2.9777,3.0000,-0.2962,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2472,1.5436,0.0213,0.2059,0.6023,0.2167,-0.7402
2025-06-04_20:48:43.0850,天花板,2.9874,3.0000,-0.3095,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2471,1.5436,0.0210,0.2060,0.6034,0.2169,-0.7392
2025-06-04_20:48:43.0945,天花板,3.0043,3.0000,-0.3277,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2470,1.5435,0.0206,0.2060,0.6046,0.2170,-0.7382
2025-06-04_20:48:43.1076,天花板,3.0040,3.0000,-0.3330,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2468,1.5436,0.0203,0.2060,0.6058,0.2169,-0.7373
2025-06-04_20:48:43.1188,天花板,3.0066,3.0000,-0.3316,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2468,1.5435,0.0199,0.2059,0.6071,0.2165,-0.7363
2025-06-04_20:48:43.1296,天花板,3.0030,3.0000,-0.3316,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2467,1.5434,0.0195,0.2059,0.6084,0.2161,-0.7353
2025-06-04_20:48:43.1415,天花板,3.0036,3.0000,-0.3384,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2466,1.5434,0.0191,0.2060,0.6095,0.2159,-0.7345
2025-06-04_20:48:43.1521,天花板,3.0029,3.0000,-0.3471,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2465,1.5434,0.0186,0.2058,0.6114,0.2156,-0.7330
2025-06-04_20:48:43.1647,天花板,3.0048,3.0000,-0.3517,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2464,1.5434,0.0181,0.2062,0.6130,0.2156,-0.7316
2025-06-04_20:48:43.1737,天花板,3.0051,3.0000,-0.3565,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2464,1.5434,0.0175,0.2064,0.6144,0.2154,-0.7305
2025-06-04_20:48:43.1859,天花板,3.0070,3.0000,-0.3637,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2463,1.5434,0.0171,0.2063,0.6160,0.2156,-0.7290
2025-06-04_20:48:43.1997,天花板,3.0070,3.0000,-0.3716,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2462,1.5434,0.0165,0.2067,0.6176,0.2152,-0.7277
2025-06-04_20:48:43.2068,天花板,3.0084,3.0000,-0.3814,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2460,1.5434,0.0160,0.2069,0.6196,0.2149,-0.7260
2025-06-04_20:48:43.2184,天花板,3.0106,3.0000,-0.3886,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2460,1.5433,0.0154,0.2060,0.6217,0.2157,-0.7242
2025-06-04_20:48:43.2292,天花板,3.0109,3.0000,-0.3948,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2459,1.5433,0.0150,0.2056,0.6233,0.2157,-0.7230
2025-06-04_20:48:43.2400,天花板,3.0102,3.0000,-0.4004,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,4.2457,1.5433,0.0145,0.2053,0.6248,0.2156,-0.7219
