TimeStamp,碰撞物体名称,碰撞点X,碰撞点Y,碰撞点Z,左瞳孔直径(mm),右瞳孔直径(mm),左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度,玩家位置X,玩家位置Y,玩家位置Z,玩家旋转X,玩家旋转Y,玩家旋转Z,玩家旋转W
2025-06-04_21:12:43.3248,Plane,30.7278,0.0000,0.4235,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9998,0.9998,32.7025,1.0591,-0.1184,-0.1658,0.6317,-0.1829,-0.7349
2025-06-04_21:12:43.3373,Plane,30.7413,0.0000,0.4256,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9998,0.9998,32.7033,1.0592,-0.1174,-0.1664,0.6308,-0.1840,-0.7352
2025-06-04_21:12:43.3479,Plane,30.7483,0.0000,0.4386,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9998,0.9998,32.7046,1.0595,-0.1164,-0.1679,0.6283,-0.1838,-0.7371
2025-06-04_21:12:43.3584,Plane,30.7598,0.0000,0.4490,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7998,0.9998,32.7058,1.0600,-0.1150,-0.1701,0.6259,-0.1838,-0.7386
2025-06-04_21:12:43.3691,Plane,30.7676,0.0000,0.4498,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.3276,0.4095,32.7063,1.0604,-0.1141,-0.1713,0.6249,-0.1831,-0.7393
2025-06-04_21:12:43.3803,Plane,30.7798,0.0000,0.4556,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.3276,0.4095,32.7071,1.0610,-0.1128,-0.1733,0.6232,-0.1822,-0.7405
2025-06-04_21:12:43.3914,Plane,30.7992,0.0000,0.4510,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.2097,0.4314,32.7079,1.0615,-0.1115,-0.1753,0.6230,-0.1826,-0.7402
2025-06-04_21:12:43.4010,Plane,30.8182,0.0000,0.4461,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.3217,0.5145,32.7087,1.0617,-0.1103,-0.1761,0.6231,-0.1847,-0.7394
2025-06-04_21:12:43.4122,Plane,30.8409,0.0000,0.4463,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.3217,0.5145,32.7097,1.0618,-0.1090,-0.1768,0.6221,-0.1874,-0.7393
2025-06-04_21:12:43.4236,Plane,30.8830,0.0000,0.4432,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.3217,0.5145,32.7113,1.0619,-0.1072,-0.1796,0.6205,-0.1905,-0.7392
2025-06-04_21:12:43.4351,Plane,30.9188,0.0000,0.5552,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5291,0.6893,32.7125,1.0621,-0.1058,-0.1822,0.6185,-0.1923,-0.7398
2025-06-04_21:12:43.4477,Plane,30.9566,0.0000,0.6566,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6232,0.7514,32.7139,1.0622,-0.1042,-0.1853,0.6163,-0.1936,-0.7405
2025-06-04_21:12:43.4575,Plane,30.9903,0.0000,0.6521,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6232,0.7514,32.7154,1.0621,-0.1027,-0.1885,0.6146,-0.1948,-0.7408
2025-06-04_21:12:43.4706,Plane,31.0175,0.0000,0.6823,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6232,0.7514,32.7166,1.0621,-0.1013,-0.1911,0.6150,-0.1959,-0.7395
2025-06-04_21:12:43.4797,Plane,31.0280,0.0000,0.6921,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6986,0.8011,32.7178,1.0623,-0.1001,-0.1917,0.6162,-0.1970,-0.7381
2025-06-04_21:12:43.4912,Plane,31.0381,0.0000,0.6808,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6986,0.8011,32.7189,1.0627,-0.0988,-0.1935,0.6173,-0.1965,-0.7368
2025-06-04_21:12:43.5038,Plane,31.0467,0.0000,0.6864,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6986,0.8011,32.7199,1.0632,-0.0975,-0.1946,0.6186,-0.1967,-0.7353
2025-06-04_21:12:43.5144,Plane,31.0615,0.0000,0.6791,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8765,0.9185,32.7211,1.0638,-0.0961,-0.1968,0.6200,-0.1966,-0.7336
2025-06-04_21:12:43.5233,Plane,31.0760,0.0000,0.6362,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9368,0.9583,32.7222,1.0643,-0.0946,-0.1989,0.6218,-0.1971,-0.7314
2025-06-04_21:12:43.5361,Plane,31.0908,0.0000,0.6202,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9368,0.9583,32.7231,1.0648,-0.0934,-0.2007,0.6236,-0.1982,-0.7291
2025-06-04_21:12:43.5469,Plane,31.0989,0.0000,0.5803,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9595,0.9733,32.7241,1.0652,-0.0921,-0.2022,0.6252,-0.1984,-0.7272
2025-06-04_21:12:43.5580,Plane,31.0967,0.0000,0.5229,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9595,0.9733,32.7252,1.0658,-0.0907,-0.2027,0.6265,-0.1980,-0.7261
2025-06-04_21:12:43.5685,Plane,31.0928,0.0000,0.5206,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9595,0.9733,32.7265,1.0665,-0.0893,-0.2040,0.6272,-0.1951,-0.7259
2025-06-04_21:12:43.5803,Plane,31.0839,0.0000,0.4873,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9741,0.9829,32.7278,1.0674,-0.0878,-0.2052,0.6280,-0.1917,-0.7258
2025-06-04_21:12:43.5918,Plane,31.0735,0.0000,0.4513,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9894,0.9930,32.7292,1.0684,-0.0860,-0.2067,0.6295,-0.1881,-0.7250
2025-06-04_21:12:43.6024,Plane,31.0627,0.0000,0.4024,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9932,0.9955,32.7303,1.0694,-0.0844,-0.2079,0.6316,-0.1853,-0.7236
2025-06-04_21:12:43.6135,Plane,31.0545,0.0000,0.3887,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9932,0.9955,32.7317,1.0705,-0.0827,-0.2076,0.6350,-0.1848,-0.7208
2025-06-04_21:12:43.6247,Plane,31.0412,0.0000,0.3592,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9932,0.9955,32.7330,1.0716,-0.0810,-0.2057,0.6374,-0.1858,-0.7190
2025-06-04_21:12:43.6376,Plane,31.0208,0.0000,0.3190,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9932,0.9955,32.7340,1.0728,-0.0794,-0.2038,0.6392,-0.1854,-0.7180
2025-06-04_21:12:43.6578,Plane,30.9769,0.0000,0.2693,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9946,0.9964,32.7365,1.0750,-0.0759,-0.2010,0.6415,-0.1820,-0.7176
2025-06-04_21:12:43.6700,Plane,30.9564,0.0000,0.2413,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9982,0.9988,32.7380,1.0759,-0.0743,-0.2010,0.6428,-0.1788,-0.7172
2025-06-04_21:12:43.6806,Plane,30.9448,0.0000,0.2097,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9989,0.9992,32.7398,1.0769,-0.0727,-0.2013,0.6447,-0.1770,-0.7159
2025-06-04_21:12:43.6913,Plane,30.9374,0.0000,0.1999,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9989,0.9992,32.7415,1.0778,-0.0712,-0.2014,0.6470,-0.1759,-0.7141
2025-06-04_21:12:43.7044,Plane,30.9293,0.0000,0.1937,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9993,0.9995,32.7433,1.0788,-0.0697,-0.2017,0.6485,-0.1742,-0.7130
2025-06-04_21:12:43.7134,Plane,30.9230,0.0000,0.1836,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7445,1.0794,-0.0686,-0.2019,0.6495,-0.1731,-0.7123
2025-06-04_21:12:43.7246,Plane,30.9143,0.0000,0.1778,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7462,1.0803,-0.0672,-0.2022,0.6510,-0.1714,-0.7113
2025-06-04_21:12:43.7355,Plane,30.9054,0.0000,0.1720,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7480,1.0813,-0.0657,-0.2025,0.6524,-0.1698,-0.7103
2025-06-04_21:12:43.7458,Plane,30.8963,0.0000,0.1661,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7497,1.0822,-0.0642,-0.2029,0.6539,-0.1681,-0.7092
2025-06-04_21:12:43.7575,Plane,30.8871,0.0000,0.1602,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7514,1.0831,-0.0627,-0.2032,0.6554,-0.1664,-0.7082
2025-06-04_21:12:43.7686,Plane,30.8777,0.0000,0.1542,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7532,1.0841,-0.0612,-0.2035,0.6568,-0.1647,-0.7072
2025-06-04_21:12:43.7803,Plane,30.8683,0.0000,0.1482,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7549,1.0850,-0.0597,-0.2038,0.6583,-0.1630,-0.7061
2025-06-04_21:12:43.7909,Plane,30.8587,0.0000,0.1421,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7567,1.0860,-0.0582,-0.2041,0.6597,-0.1613,-0.7051
2025-06-04_21:12:43.8038,Plane,30.8489,0.0000,0.1360,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7584,1.0869,-0.0567,-0.2044,0.6611,-0.1596,-0.7040
2025-06-04_21:12:43.8135,Plane,30.8388,0.0000,0.1298,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7602,1.0878,-0.0552,-0.2047,0.6626,-0.1579,-0.7030
2025-06-04_21:12:43.8238,Plane,30.8287,0.0000,0.1237,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7619,1.0888,-0.0538,-0.2049,0.6640,-0.1562,-0.7019
2025-06-04_21:12:43.8360,Plane,30.8184,0.0000,0.1174,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7636,1.0897,-0.0523,-0.2052,0.6654,-0.1544,-0.7009
2025-06-04_21:12:43.8463,Plane,30.8078,0.0000,0.1111,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7654,1.0907,-0.0508,-0.2055,0.6669,-0.1527,-0.6998
2025-06-04_21:12:43.8578,Plane,30.7972,0.0000,0.1047,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7671,1.0916,-0.0493,-0.2058,0.6683,-0.1509,-0.6988
2025-06-04_21:12:43.8699,Plane,30.7862,0.0000,0.0982,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7689,1.0925,-0.0478,-0.2061,0.6697,-0.1492,-0.6977
2025-06-04_21:12:43.8805,Plane,30.7752,0.0000,0.0917,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7706,1.0935,-0.0463,-0.2064,0.6711,-0.1474,-0.6966
2025-06-04_21:12:43.8912,Plane,30.7641,0.0000,0.0853,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7724,1.0944,-0.0448,-0.2067,0.6725,-0.1457,-0.6956
2025-06-04_21:12:43.9018,Plane,30.7525,0.0000,0.0786,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7741,1.0953,-0.0433,-0.2069,0.6739,-0.1439,-0.6945
2025-06-04_21:12:43.9133,Plane,30.7410,0.0000,0.0720,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7758,1.0963,-0.0418,-0.2072,0.6753,-0.1422,-0.6934
2025-06-04_21:12:43.9246,Plane,30.7291,0.0000,0.0653,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7776,1.0972,-0.0403,-0.2075,0.6767,-0.1404,-0.6924
2025-06-04_21:12:43.9353,Plane,30.7171,0.0000,0.0585,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7793,1.0981,-0.0389,-0.2078,0.6780,-0.1386,-0.6913
2025-06-04_21:12:43.9467,Plane,30.7048,0.0000,0.0516,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7811,1.0991,-0.0374,-0.2080,0.6794,-0.1368,-0.6902
2025-06-04_21:12:43.9591,Plane,30.6922,0.0000,0.0447,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7828,1.1000,-0.0359,-0.2083,0.6808,-0.1350,-0.6891
2025-06-04_21:12:43.9697,Plane,30.6796,0.0000,0.0377,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7846,1.1009,-0.0344,-0.2086,0.6821,-0.1332,-0.6881
2025-06-04_21:12:43.9793,Plane,30.6668,0.0000,0.0307,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7863,1.1019,-0.0329,-0.2088,0.6835,-0.1314,-0.6870
2025-06-04_21:12:43.9911,Plane,30.6536,0.0000,0.0236,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7880,1.1028,-0.0314,-0.2091,0.6848,-0.1296,-0.6859
2025-06-04_21:12:44.0046,Plane,30.6401,0.0000,0.0163,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7898,1.1037,-0.0299,-0.2094,0.6862,-0.1278,-0.6848
2025-06-04_21:12:44.0252,Plane,30.6126,0.0000,0.0016,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7932,1.1056,-0.0269,-0.2099,0.6888,-0.1242,-0.6827
2025-06-04_21:12:44.0363,Plane,30.5985,0.0000,-0.0058,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7950,1.1065,-0.0255,-0.2102,0.6902,-0.1224,-0.6816
2025-06-04_21:12:44.0471,Plane,30.5841,0.0000,-0.0134,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7967,1.1075,-0.0240,-0.2104,0.6915,-0.1205,-0.6805
2025-06-04_21:12:44.0582,Plane,30.5693,0.0000,-0.0210,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7985,1.1084,-0.0225,-0.2107,0.6928,-0.1187,-0.6794
2025-06-04_21:12:44.0689,Plane,30.5545,0.0000,-0.0287,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.8002,1.1093,-0.0210,-0.2109,0.6941,-0.1169,-0.6783
2025-06-04_21:12:44.0803,Plane,30.5389,0.0000,-0.0367,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.8020,1.1103,-0.0195,-0.2112,0.6954,-0.1150,-0.6772
2025-06-04_21:12:44.0900,Plane,30.5238,0.0000,-0.0444,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.8037,1.1112,-0.0180,-0.2114,0.6967,-0.1132,-0.6761
2025-06-04_21:12:44.1018,Plane,30.5079,0.0000,-0.0525,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.8054,1.1121,-0.0165,-0.2117,0.6980,-0.1113,-0.6750
2025-06-04_21:12:44.1136,Plane,30.4918,0.0000,-0.0606,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.8072,1.1130,-0.0151,-0.2119,0.6993,-0.1094,-0.6739
2025-06-04_21:12:44.1246,Plane,30.4754,0.0000,-0.0688,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.8089,1.1140,-0.0136,-0.2121,0.7005,-0.1076,-0.6728
2025-06-04_21:12:44.1364,Plane,30.4588,0.0000,-0.0770,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.8106,1.1149,-0.0121,-0.2124,0.7018,-0.1057,-0.6717
2025-06-04_21:12:44.1465,Plane,30.4416,0.0000,-0.0855,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.8124,1.1158,-0.0106,-0.2126,0.7031,-0.1038,-0.6706
2025-06-04_21:12:44.1576,Plane,30.4239,0.0000,-0.0942,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.8141,1.1168,-0.0091,-0.2129,0.7043,-0.1019,-0.6695
2025-06-04_21:12:44.1704,Plane,30.4065,0.0000,-0.1027,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.8158,1.1177,-0.0076,-0.2131,0.7056,-0.1000,-0.6684
2025-06-04_21:12:44.1806,Plane,30.3882,0.0000,-0.1115,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.8176,1.1186,-0.0061,-0.2133,0.7068,-0.0981,-0.6673
2025-06-04_21:12:44.1913,Plane,30.9360,0.0000,0.1917,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.7416,1.0778,-0.0711,-0.2006,0.6475,-0.1766,-0.7136
2025-06-04_21:12:44.2024,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.8154,1.1199,0.0186,-0.1581,0.7325,-0.0866,-0.6565
2025-06-04_21:12:44.2149,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9994,0.9996,32.8172,1.1206,0.0206,-0.1568,0.7318,-0.0844,-0.6579
2025-06-04_21:12:44.2245,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9996,0.9998,32.8181,1.1210,0.0217,-0.1564,0.7314,-0.0833,-0.6585
2025-06-04_21:12:44.2357,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9996,0.9998,32.8197,1.1215,0.0233,-0.1556,0.7303,-0.0816,-0.6602
2025-06-04_21:12:44.2576,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9996,0.9998,32.8223,1.1228,0.0261,-0.1525,0.7290,-0.0774,-0.6628
2025-06-04_21:12:44.2685,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9996,0.9998,32.8237,1.1234,0.0274,-0.1502,0.7292,-0.0754,-0.6633
2025-06-04_21:12:44.2816,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7254,0.6135,32.8245,1.1236,0.0281,-0.1487,0.7295,-0.0749,-0.6634
2025-06-04_21:12:44.2915,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7254,0.6135,32.8259,1.1239,0.0292,-0.1468,0.7299,-0.0744,-0.6634
2025-06-04_21:12:44.3027,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7254,0.6135,32.8275,1.1241,0.0304,-0.1452,0.7300,-0.0751,-0.6636
2025-06-04_21:12:44.3149,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9980,0.9964,32.8293,1.1241,0.0314,-0.1444,0.7298,-0.0755,-0.6639
2025-06-04_21:12:44.3245,无碰撞,NaN,NaN,NaN,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.8310,1.1243,0.0322,-0.1449,0.7296,-0.0752,-0.6641
2025-06-04_21:12:44.3358,Plane,30.0636,0.0000,-0.1619,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.8328,1.1246,0.0330,-0.1448,0.7299,-0.0742,-0.6640
2025-06-04_21:12:44.3477,Plane,30.0475,0.0000,-0.1674,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.8345,1.1250,0.0337,-0.1443,0.7305,-0.0733,-0.6634
2025-06-04_21:12:44.3574,Plane,30.1289,0.0000,-0.1299,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.8359,1.1253,0.0342,-0.1424,0.7325,-0.0732,-0.6616
2025-06-04_21:12:44.3692,Plane,30.1383,0.0000,-0.1302,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.8374,1.1257,0.0349,-0.1400,0.7341,-0.0744,-0.6602
2025-06-04_21:12:44.3813,Plane,30.1268,0.0000,-0.1333,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.8387,1.1261,0.0355,-0.1383,0.7349,-0.0752,-0.6597
2025-06-04_21:12:44.3925,Plane,30.1636,0.0000,-0.0918,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,32.8400,1.1264,0.0361,-0.1370,0.7346,-0.0758,-0.6601
