TimeStamp,PlayerID,PosX,PosY,PosZ
2025-05-29_12:03:43.3408,ID_1,33.000,0.000,0.000
2025-05-29_12:03:43.8472,ID_1,33.000,0.000,0.000
2025-05-29_12:03:43.9422,ID_1,33.000,0.000,0.000
2025-05-29_12:03:43.9422,ID_1,33.000,0.000,0.000
2025-05-29_12:03:43.9428,ID_1,33.000,0.000,0.000
2025-05-29_12:03:43.9428,ID_1,33.000,0.000,0.000
2025-05-29_12:03:43.9428,ID_1,33.000,0.000,0.000
2025-05-29_12:03:43.9428,ID_1,33.000,0.000,0.000
2025-05-29_12:03:43.9428,ID_1,33.000,0.000,0.000
2025-05-29_12:03:43.9428,ID_1,33.000,0.000,0.000
2025-05-29_12:03:43.9458,ID_1,33.000,0.000,0.000
2025-05-29_12:03:43.9738,ID_1,33.000,0.000,0.000
2025-05-29_12:03:43.9743,ID_1,33.000,0.000,0.000
2025-05-29_12:03:43.9743,ID_1,33.000,0.000,0.000
2025-05-29_12:03:43.9819,ID_1,33.000,0.000,0.000
2025-05-29_12:03:43.9975,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.0048,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.0189,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.0287,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.0410,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.0528,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.0639,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.0741,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.0850,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.0948,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.1076,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.1190,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.1304,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.1423,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.1520,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.1619,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.2003,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.2013,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.2013,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.2276,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.2276,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.2281,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.2378,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.2578,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.2694,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.2822,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.2827,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.3024,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.3136,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.3254,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.3353,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.3459,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.3587,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.3690,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.3803,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.3916,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.4027,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.4126,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.4238,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.4357,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.4471,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.4570,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.4695,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.4802,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.4906,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.5021,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.5135,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.5248,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.5348,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.5471,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.5584,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.5693,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.5801,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.5905,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.6027,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.6129,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.6253,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.6355,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.6469,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.6582,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.6681,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.6809,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.6919,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.7027,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.7137,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.7256,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.7363,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.7479,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.7586,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.7694,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.7801,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.7914,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.8027,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.8128,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.8252,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.8354,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.8478,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.8478,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.8695,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.8803,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.8902,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.9026,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.9135,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.9253,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.9356,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.9465,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.9582,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.9687,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.9804,ID_1,33.000,0.000,0.000
2025-05-29_12:03:44.9915,ID_1,33.000,0.000,0.000
2025-05-29_12:03:45.0028,ID_1,33.000,0.000,0.000
2025-05-29_12:03:45.0136,ID_1,33.000,0.000,0.000
2025-05-29_12:03:45.0249,ID_1,33.000,0.000,0.000
2025-05-29_12:03:45.0363,ID_1,33.000,0.000,0.000
2025-05-29_12:03:45.0459,ID_1,33.000,0.000,0.000
2025-05-29_12:03:45.0572,ID_1,33.000,0.000,0.000
