TimeStamp,PlayerID,PosX,PosY,PosZ
2025-05-29_11:14:28.6644,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.1649,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.2279,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.2285,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.2285,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.2285,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.2285,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.2285,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.2506,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.2511,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.2588,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.2679,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.2807,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.2919,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.3023,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.3137,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.3253,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.3361,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.3475,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.3581,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.3694,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.3797,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.3919,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.4026,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.4135,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.4243,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.4366,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.4472,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.4850,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.4850,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.4850,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.5107,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.5107,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.5107,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.5244,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.5357,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.5467,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.5578,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.5696,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.5795,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.5912,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.6029,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.6128,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.6250,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.6356,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.6470,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.6583,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.6682,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.6795,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.6917,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.7028,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.7140,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.7250,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.7362,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.7463,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.7575,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.7702,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.7807,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.7920,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.8028,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.8126,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.8237,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.8351,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.8468,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.8577,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.8690,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.8804,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.8903,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.9025,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.9128,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.9236,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.9353,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.9473,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.9571,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.9694,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.9806,ID_1,33.000,0.000,0.000
2025-05-29_11:14:29.9909,ID_1,33.000,0.000,0.000
2025-05-29_11:14:30.0022,ID_1,33.000,0.000,0.000
2025-05-29_11:14:30.0142,ID_1,33.000,0.000,0.000
2025-05-29_11:14:30.0249,ID_1,33.000,0.000,0.000
2025-05-29_11:14:30.0352,ID_1,33.000,0.000,0.000
2025-05-29_11:14:30.0474,ID_1,33.000,0.000,0.000
2025-05-29_11:14:30.0583,ID_1,33.000,0.000,0.000
2025-05-29_11:14:30.0686,ID_1,33.000,0.000,0.000
2025-05-29_11:14:30.0804,ID_1,33.000,0.000,0.000
2025-05-29_11:14:30.0963,ID_1,33.000,0.000,0.000
2025-05-29_11:14:30.1066,ID_1,33.000,0.000,0.000
2025-05-29_11:14:30.1174,ID_1,33.000,0.000,0.000
2025-05-29_11:14:30.1292,ID_1,33.000,0.000,0.000
2025-05-29_11:14:30.1404,ID_1,33.000,0.000,0.000
2025-05-29_11:14:30.1518,ID_1,33.000,0.000,0.000
2025-05-29_11:14:30.1620,ID_1,33.000,0.000,0.000
2025-05-29_11:14:30.1739,ID_1,33.000,0.000,0.000
2025-05-29_11:14:30.1850,ID_1,33.000,0.000,0.000
